Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
4130,06A3,-0.36,06FA,-10.02,06FA,-10.02,0715,-13.01,0716,-13.12,0001,1.53,0C1A,4728.33,0390,1391.94,0BD4,4621.49,0C24,4743.59,04,18.64,20,149.16,01,4.66,02,9.32,5A,419.5,A0,4.07,0889,-398.47,BC,2.98
4135,06A2,-0.25,06F9,-9.91,06FE,-10.46,0718,-13.35,070E,-12.24,0001,1.53,0C17,4723.75,0392,1394.99,0BD1,4616.91,0C24,4743.59,04,18.64,23,163.14,01,4.66,02,9.32,59,414.84,A0,4.07,0878,-348.69,BD,2.6
4140,06A2,-0.25,06F9,-9.91,06FE,-10.46,0718,-13.35,070E,-12.24,0001,1.53,0C17,4723.75,0392,1394.99,0BD1,4616.91,0C24,4743.59,04,18.64,23,163.14,01,4.66,02,9.32,59,414.84,A0,4.07,0878,-348.69,BD,2.6
4145,06A3,-0.36,06F7,-9.68,0701,-10.79,0717,-13.23,06FC,-10.24,0000,0,0C19,4726.8,03A5,1423.99,0BCB,4607.75,0C1E,4734.43,04,18.64,24,167.8,01,4.66,02,9.32,54,391.53,A0,4.07,087A,-354.54,BC,2.98
4150,06A2,-0.25,06F5,-9.46,0705,-11.24,0718,-13.35,06F5,-9.46,0001,1.53,0C1C,4731.38,03B9,1454.52,0BC4,4597.07,0C21,4739.01,04,18.64,21,153.82,01,4.66,02,9.32,53,386.87,A0,4.07,0873,-334.05,BC,2.98
4155,06A0,-0.03,06F4,-9.35,0709,-11.68,0718,-13.35,06ED,-8.57,0001,1.53,0C1B,4729.85,03D9,1503.36,0BC3,4595.54,0C21,4739.01,04,18.64,1C,130.51,01,4.66,02,9.32,51,377.55,A0,4.07,0869,-304.76,BC,2.98
4160,069F,0.08,06F4,-9.35,070B,-11.9,071B,-13.68,06E6,-7.8,0001,1.53,0C11,4714.59,03EE,1535.41,0BBD,4586.39,0C1D,4732.91,04,18.64,16,102.54,01,4.66,02,9.32,50,372.89,A0,4.07,0858,-254.98,BD,2.6
4165,069B,0.53,06F3,-9.24,070E,-12.24,0721,-14.34,06DF,-7.02,0002,3.05,0C05,4696.28,0402,1565.93,0BB8,4578.75,0C1E,4734.43,04,18.64,0E,65.26,01,4.66,01,4.66,4E,363.57,9F,4.04,0848,-208.13,BD,2.6
4170,0698,0.86,06F4,-9.35,0711,-12.57,071F,-14.12,06D9,-6.35,0001,1.53,0BF6,4673.38,0415,1594.93,0BAF,4565.02,0C1B,4729.85,04,18.64,05,23.31,01,4.66,01,4.66,4D,358.9,9F,4.04,0834,-149.56,BD,2.6
4175,0693,1.41,06F5,-9.46,0714,-12.9,0721,-14.34,06D2,-5.58,0001,1.53,0BD5,4623.02,0438,1648.35,0BCC,4609.28,0C20,4737.48,04,18.64,01,4.66,01,4.66,02,9.32,4B,349.58,9F,4.04,082C,-126.13,BC,2.98
4180,068D,2.08,06F6,-9.57,0717,-13.23,0723,-14.57,06CB,-4.8,0001,1.53,0BD8,4627.59,0435,1643.77,0C08,4700.85,0C20,4737.48,04,18.64,01,4.66,01,4.66,0A,46.61,4B,349.58,9F,4.04,0836,-155.42,BC,2.98
4185,0688,2.63,06F7,-9.68,0718,-13.35,0723,-14.57,06C6,-4.25,0001,1.53,0BD9,4629.12,0412,1590.35,0C11,4714.59,0C21,4739.01,04,18.64,01,4.66,01,4.66,17,107.21,49,340.26,9F,4.04,0849,-211.06,BD,2.6
4190,0684,3.08,06F8,-9.79,071A,-13.57,0723,-14.57,06BF,-3.47,0001,1.53,0BD3,4619.96,03FE,1559.83,0C17,4723.75,0C1F,4735.96,04,18.64,01,4.66,01,4.66,26,177.12,48,335.6,A0,4.07,085C,-266.69,BD,2.6
4195,067F,3.63,06F8,-9.79,071C,-13.79,0721,-14.34,06B9,-2.8,0001,1.53,0BCF,4613.86,03E4,1520.15,0C24,4743.59,0C24,4743.59,04,18.64,01,4.66,01,4.66,35,247.04,44,316.95,A0,4.07,086E,-319.4,BC,2.98
4200,067B,4.08,06FA,-10.02,071E,-14.01,071D,-13.9,06B3,-2.14,0001,1.53,0BCA,4606.23,03C1,1466.73,0C27,4748.17,0C1E,4734.43,04,18.64,01,4.66,01,4.66,41,302.97,42,307.63,A1,4.1,087B,-357.47,BD,2.6
4205,0678,4.41,06F9,-9.91,0720,-14.23,071A,-13.57,06AE,-1.58,0000,0,0BBF,4589.44,039E,1413.31,0C1C,4731.38,0C1D,4732.91,04,18.64,01,4.66,01,4.66,4D,358.9,3D,284.33,A1,4.1,0884,-383.83,BC,2.98
4210,0676,4.63,06FA,-10.02,0722,-14.45,0713,-12.79,06AA,-1.14,0001,1.53,0BAF,4565.02,0385,1375.15,0C27,4748.17,0C23,4742.06,04,18.64,01,4.66,01,4.66,56,400.85,39,265.68,A1,4.1,088C,-407.26,BD,2.6
4215,0678,4.41,06FB,-10.13,0724,-14.68,070C,-12.01,06A6,-0.69,0001,1.53,0B98,4529.91,0374,1349.21,0C22,4740.54,0C1C,4731.38,04,18.64,01,4.66,01,4.66,5E,438.14,32,233.06,A1,4.1,0889,-398.47,BC,2.98
4220,067B,4.08,06FB,-10.13,0726,-14.9,0705,-11.24,06A2,-0.25,0001,1.53,0B81,4494.81,0376,1352.26,0C2A,4752.75,0C13,4717.64,04,18.64,01,4.66,00,0,63,461.45,2A,195.77,A1,4.1,0884,-383.83,BD,2.6
4225,067F,3.63,06FD,-10.35,072B,-15.45,06FF,-10.57,069F,0.08,0001,1.53,0B72,4471.92,0380,1367.52,0C28,4749.69,0C14,4719.17,04,18.64,01,4.66,01,4.66,65,470.77,22,158.48,A1,4.1,087B,-357.47,BC,2.98
4230,0683,3.19,06FE,-10.46,0729,-15.23,06F7,-9.68,069D,0.3,0001,1.53,0B6D,4464.29,0396,1401.1,0C2C,4755.8,0C09,4702.38,04,18.64,01,4.66,01,4.66,66,475.43,18,111.87,A1,4.1,086A,-307.69,BC,2.98
4235,0689,2.52,0700,-10.68,072E,-15.79,06F0,-8.91,069C,0.42,0001,1.53,0B76,4478.02,03BC,1459.1,0C2B,4754.27,0C04,4694.75,04,18.64,01,4.66,01,4.66,64,466.11,0F,69.92,A0,4.07,0851,-234.48,BD,2.6
4240,068E,1.97,0701,-10.79,072E,-15.79,06E9,-8.13,069B,0.53,0000,0,0B8B,4510.07,050A,1968.86,0C22,4740.54,0BF4,4670.33,04,18.64,01,4.66,01,4.66,61,452.13,08,37.29,A0,4.07,0831,-140.77,BC,2.98
4245,0691,1.64,0703,-11.01,0730,-16.01,06E2,-7.35,069C,0.42,0000,0,0BA5,4549.76,0BE6,4648.96,0C24,4743.59,0BEF,4662.7,04,18.64,01,4.66,03,13.98,5B,424.16,07,32.63,A1,4.1,084E,-225.7,BC,2.98
4250,0698,0.86,0705,-11.24,0734,-16.45,06DB,-6.58,069C,0.42,0001,1.53,0BB9,4580.28,0C06,4697.8,0C1C,4731.38,0BE6,4648.96,04,18.64,01,4.66,0A,46.61,56,400.85,07,32.63,A0,4.07,084B,-216.91,BC,2.98
4255,069B,0.53,0706,-11.35,0732,-16.23,06D5,-5.91,069D,0.3,0000,0,0BC6,4600.12,0C0F,4711.54,0C28,4749.69,0BF6,4673.38,04,18.64,01,4.66,14,93.22,4E,363.57,06,27.97,A0,4.07,0838,-161.27,BC,2.98
4260,06A0,-0.03,0707,-11.46,0732,-16.23,06D1,-5.47,069D,0.3,0001,1.53,0BD1,4616.91,0C17,4723.75,0C1E,4734.43,0BE9,4653.54,04,18.64,01,4.66,1D,135.17,47,330.94,06,27.97,A1,4.1,0855,-246.2,BC,2.98
4265,06A5,-0.58,0709,-11.68,0731,-16.12,06CC,-4.91,069F,0.08,0001,1.53,0BD9,4629.12,0C17,4723.75,0C18,4725.27,0BF3,4668.8,04,18.64,01,4.66,27,181.78,40,298.31,06,27.97,A1,4.1,085B,-263.77,BC,2.98
4270,06A9,-1.03,070A,-11.79,072F,-15.9,06C8,-4.47,069F,0.08,0001,1.53,0BE2,4642.86,0C20,4737.48,0C22,4740.54,0BE8,4652.01,04,18.64,01,4.66,2F,219.07,39,265.68,05,23.31,A1,4.1,0860,-278.41,BC,2.98
4275,06AD,-1.47,070B,-11.9,072B,-15.45,06C6,-4.25,06A0,-0.03,0001,1.53,0BE0,4639.8,0C1E,4734.43,0C1D,4732.91,0BE4,4645.91,04,18.64,01,4.66,37,256.36,32,233.06,05,23.31,A1,4.1,0863,-287.19,BC,2.98
4280,06B2,-2.03,070D,-12.12,0726,-14.9,06C4,-4.02,06A1,-0.14,0001,1.53,0BE6,4648.96,0C22,4740.54,0C1D,4732.91,0BE5,4647.44,04,18.64,02,9.32,3D,284.33,2C,205.09,05,23.31,A1,4.1,0863,-287.19,BC,2.98
4285,06B5,-2.36,0704,-11.13,0722,-14.45,06C2,-3.8,06A3,-0.36,0001,1.53,0BE4,4645.91,0C26,4746.64,0C12,4716.12,0BEA,4655.07,04,18.64,02,9.32,42,307.63,26,177.12,05,23.31,A1,4.1,0865,-293.05,BC,2.98
4290,06BA,-2.91,070D,-12.12,071C,-13.79,06C2,-3.8,06A4,-0.47,0001,1.53,0BF1,4665.75,0C24,4743.59,0C0F,4711.54,0BDE,4636.75,04,18.64,03,13.98,46,326.28,22,158.48,04,18.64,A1,4.1,0868,-301.83,BC,2.98
4295,06BC,-3.14,070D,-12.12,0716,-13.12,06C2,-3.8,06A5,-0.58,0001,1.53,0BF3,4668.8,0C1F,4735.96,0C14,4719.17,0BE4,4645.91,04,18.64,03,13.98,49,340.26,1F,144.49,04,18.64,A1,4.1,086B,-310.62,BC,2.98
4300,06C1,-3.69,070D,-12.12,0710,-12.46,06C2,-3.8,06A8,-0.92,0001,1.53,0BF2,4667.28,0C26,4746.64,0C16,4722.22,0BE5,4647.44,04,18.64,04,18.64,4C,354.24,1C,130.51,04,18.64,A1,4.1,086B,-310.62,BC,2.98
4305,06C5,-4.13,070D,-12.12,0709,-11.68,06C3,-3.91,06A9,-1.03,0001,1.53,0BF7,4674.91,0C24,4743.59,0C15,4720.7,0BD6,4624.54,04,18.64,04,18.64,4E,363.57,1A,121.19,04,18.64,A1,4.1,0869,-304.76,BC,2.98
4310,06C7,-4.36,070E,-12.24,0702,-10.9,06C4,-4.02,06AC,-1.36,0002,3.05,0BF9,4677.96,0C21,4739.01,0C0B,4705.43,0BDF,4638.28,04,18.64,05,23.31,4E,363.57,18,111.87,04,18.64,A1,4.1,086A,-307.69,BC,2.98
4315,06CB,-4.8,070C,-12.01,06FC,-10.24,06C5,-4.13,06AD,-1.47,0001,1.53,0BF7,4674.91,0C22,4740.54,0C06,4697.8,0BDF,4638.28,04,18.64,06,27.97,4F,368.23,16,102.54,03,13.98,A1,4.1,0867,-298.91,BC,2.98
4320,06CC,-4.91,070C,-12.01,06F6,-9.57,06C6,-4.25,06AF,-1.69,0001,1.53,0BFA,4679.49,0C1A,4728.33,0C04,4694.75,0BD2,4618.44,04,18.64,06,27.97,4F,368.23,12,83.9,03,13.98,A1,4.1,0863,-287.19,BC,2.98
4325,06D0,-5.36,070B,-11.9,06EF,-8.8,06C8,-4.47,06B2,-2.03,0001,1.53,0BFE,4685.59,0C26,4746.64,0C02,4691.7,0BD8,4627.59,04,18.64,06,27.97,4F,368.23,0E,65.26,04,18.64,A1,4.1,085C,-266.69,BC,2.98
4330,06D3,-5.69,070A,-11.79,06E8,-8.02,06C9,-4.58,06B4,-2.25,0000,0,0C00,4688.64,0C1F,4735.96,0BFE,4685.59,0BD2,4618.44,05,23.31,07,32.63,50,372.89,09,41.95,04,18.64,A1,4.1,0853,-240.34,BC,2.98
4335,06D5,-5.91,070D,-12.12,06E1,-7.24,06CC,-4.91,06B6,-2.47,0001,1.53,0BF8,4676.43,0C21,4739.01,0BE7,4650.49,0BCD,4610.81,04,18.64,07,32.63,50,372.89,04,18.64,04,18.64,A1,4.1,0849,-211.06,BC,2.98
4340,06D7,-6.13,0708,-11.57,06DB,-6.58,06CE,-5.13,06B8,-2.69,0000,0,0BFB,4681.01,0C1E,4734.43,0A16,3940.78,0BD2,4618.44,04,18.64,07,32.63,4F,368.23,01,4.66,03,13.98,A1,4.1,0844,-196.41,BC,2.98
4345,06D8,-6.24,0707,-11.46,06D4,-5.8,06D1,-5.47,06BB,-3.02,0001,1.53,0BFF,4687.12,0C21,4739.01,09BB,3801.89,0BD0,4615.38,04,18.64,09,41.95,4F,368.23,01,4.66,04,18.64,A1,4.1,0845,-199.34,BC,2.98
4350,06D9,-6.35,0707,-11.46,06CD,-5.02,06D5,-5.91,06BD,-3.25,0001,1.53,0C0E,4710.01,0C22,4740.54,0AE5,4256.72,0BD6,4624.54,04,18.64,11,79.24,4E,363.57,01,4.66,03,13.98,A1,4.1,0838,-161.27,BC,2.98
4355,06D9,-6.35,0704,-11.13,06C6,-4.25,06D7,-6.13,06BF,-3.47,0001,1.53,0C0F,4711.54,0C24,4743.59,0B70,4468.86,0BD8,4627.59,04,18.64,1C,130.51,4D,358.9,01,4.66,03,13.98,A2,4.12,0867,-298.91,BC,2.98
4360,06D9,-6.35,0701,-10.79,06BF,-3.47,06D9,-6.35,06C1,-3.69,0001,1.53,0C19,4726.8,0C24,4743.59,0BB9,4580.28,0BD7,4626.07,04,18.64,27,181.78,4D,358.9,01,4.66,03,13.98,A2,4.12,0868,-301.83,BC,2.98
4365,06D9,-6.35,06FD,-10.35,06C0,-3.58,06DC,-6.69,06C3,-3.91,0001,1.53,0C20,4737.48,0C21,4739.01,0BD3,4619.96,0BDF,4638.28,04,18.64,32,233.06,4C,354.24,02,9.32,04,18.64,A2,4.12,0871,-328.19,BC,2.98
4370,06D8,-6.24,06F8,-9.79,06B3,-2.14,06DD,-6.8,06C5,-4.13,0001,1.53,0C27,4748.17,0C24,4743.59,0BDF,4638.28,0BDD,4635.23,04,18.64,3C,279.67,4A,344.92,02,9.32,04,18.64,A2,4.12,0893,-427.75,BC,2.98
4375,06D8,-6.24,06F4,-9.35,06AE,-1.58,06E0,-7.13,06C7,-4.36,0001,1.53,0C27,4748.17,0C26,4746.64,0BE5,4647.44,0BDE,4636.75,04,18.64,47,330.94,48,335.6,03,13.98,04,18.64,A3,4.15,0886,-389.69,BC,2.98
4380,06D7,-6.13,06EC,-8.46,06A8,-0.92,06E1,-7.24,06C9,-4.58,0001,1.53,0C23,4742.06,0C25,4745.12,0BEC,4658.12,0BE8,4652.01,04,18.64,4E,363.57,45,321.62,03,13.98,04,18.64,A3,4.15,0899,-445.32,BC,2.98
4385,06D5,-5.91,06E5,-7.69,06A3,-0.36,06E3,-7.46,06CB,-4.8,0001,1.53,0C31,4763.43,0C27,4748.17,0BF5,4671.86,0BE4,4645.91,04,18.64,54,391.53,3F,293.65,04,18.64,04,18.64,A3,4.15,089D,-457.04,BC,2.98
4390,06D6,-6.02,06DE,-6.91,069F,0.08,06E5,-7.69,06CD,-5.02,0001,1.53,0C25,4745.12,0C1F,4735.96,0BF5,4671.86,0BED,4659.65,04,18.64,58,410.18,3B,275,05,23.31,05,23.31,A3,4.15,0898,-442.4,BC,2.98
4395,06D5,-5.91,06D6,-6.02,069C,0.42,06E6,-7.8,06CF,-5.24,0001,1.53,0C28,4749.69,0C22,4740.54,0BEF,4662.7,0BEA,4655.07,04,18.64,5B,424.16,33,237.72,05,23.31,05,23.31,A3,4.15,0893,-427.75,BC,2.98
4400,06D4,-5.8,06CF,-5.24,069A,0.64,06E8,-8.02,06D0,-5.36,0001,1.53,0C2B,4754.27,0C29,4751.22,0BF5,4671.86,0BEE,4661.17,04,18.64,5B,424.16,2C,205.09,06,27.97,05,23.31,A3,4.15,088B,-404.33,BC,2.98
4405,06D1,-5.47,06C9,-4.58,0698,0.86,06E8,-8.02,06D2,-5.58,0001,1.53,0C1C,4731.38,0C1D,4732.91,0BFA,4679.49,0BF4,4670.33,04,18.64,5A,419.5,23,163.14,07,32.63,06,27.97,A3,4.15,087B,-357.47,BC,2.98
4410,06CE,-5.13,06C2,-3.8,0698,0.86,06E9,-8.13,06D3,-5.69,0001,1.53,0C1C,4731.38,0C16,4722.22,0BF7,4674.91,0BF2,4667.28,04,18.64,56,400.85,19,116.53,07,32.63,06,27.97,A3,4.15,0868,-301.83,BC,2.98
4415,06C7,-4.36,06BD,-3.25,0699,0.75,06EB,-8.35,06D4,-5.8,0001,1.53,0C19,4726.8,0C0B,4705.43,0BFF,4687.12,0BF7,4674.91,04,18.64,51,377.55,0E,65.26,08,37.29,07,32.63,A2,4.12,0853,-240.34,BC,2.98
4420,06C0,-3.58,06B8,-2.69,069C,0.42,06EB,-8.35,06D6,-6.02,0001,1.53,0C24,4743.59,0BEF,4662.7,0BF8,4676.43,0BE7,4650.49,04,18.64,4B,349.58,06,27.97,08,37.29,07,32.63,A2,4.12,083E,-178.84,BC,2.98
4425,06B8,-2.69,06B3,-2.14,069E,0.19,06EC,-8.46,06D7,-6.13,0001,1.53,0C1E,4734.43,0BE6,4648.96,0BF9,4677.96,0BF4,4670.33,04,18.64,43,312.29,03,13.98,09,41.95,08,37.29,A1,4.1,0831,-140.77,BC,2.98
4430,06AE,-1.58,06B0,-1.8,06A2,-0.25,06EC,-8.46,06D8,-6.24,0001,1.53,0C11,4714.59,0BE3,4644.38,0BF8,4676.43,0BF9,4677.96,04,18.64,3B,275,02,9.32,0A,46.61,0D,60.59,A1,4.1,082F,-134.92,BC,2.98
4435,06A4,-0.47,06AD,-1.47,06A6,-0.69,06ED,-8.57,06D8,-6.24,0001,1.53,0C13,4717.64,0BE3,4644.38,0BFC,4682.54,0BFF,4687.12,04,18.64,34,242.38,02,9.32,0B,51.27,16,102.54,A1,4.1,0832,-143.7,BC,2.98
4440,069C,0.42,06AC,-1.36,06A9,-1.03,06EC,-8.46,06D7,-6.13,0001,1.53,0C15,4720.7,0BDB,4632.17,0BFF,4687.12,0C0B,4705.43,04,18.64,2C,205.09,02,9.32,0B,51.27,1F,144.49,A2,4.12,0839,-164.2,BC,2.98
4445,0690,1.75,06AA,-1.14,06AD,-1.47,06ED,-8.57,06D5,-5.91,0001,1.53,0C0D,4708.49,0BDF,4638.28,0C02,4691.7,0C11,4714.59,04,18.64,25,172.46,02,9.32,0B,51.27,29,191.11,A2,4.12,083F,-181.77,BC,2.98
4450,0687,2.75,06AB,-1.25,06B0,-1.8,06EC,-8.46,06D2,-5.58,0001,1.53,0C0F,4711.54,0BD4,4621.49,0BFF,4687.12,0C1A,4728.33,04,18.64,1E,139.83,02,9.32,0C,55.93,31,228.39,A2,4.12,0844,-196.41,BC,2.98
4455,067E,3.74,06AC,-1.36,06B4,-2.25,06EC,-8.46,06CF,-5.24,0002,3.05,0C0E,4710.01,0BD1,4616.91,0BFA,4679.49,0C18,4725.27,04,18.64,18,111.87,02,9.32,0B,51.27,38,261.02,A2,4.12,0847,-205.2,BC,2.98
4460,0676,4.63,06AD,-1.47,06B7,-2.58,06EC,-8.46,06CA,-4.69,0001,1.53,0C09,4702.38,0BD8,4627.59,0C01,4690.17,0C19,4726.8,04,18.64,13,88.56,02,9.32,0B,51.27,3F,293.65,A2,4.12,084A,-213.98,BC,2.98
4465,066F,5.41,06AF,-1.69,06BB,-3.02,06ED,-8.57,06C5,-4.13,0001,1.53,0C07,4699.33,0BD1,4616.91,0C03,4693.22,0C1A,4728.33,04,18.64,0F,69.92,02,9.32,0A,46.61,44,316.95,A2,4.12,084B,-216.91,BC,2.98
4470,0669,6.08,06B1,-1.91,06BF,-3.47,06EE,-8.68,06C1,-3.69,0001,1.53,0BF9,4677.96,0BD2,4618.44,0BFA,4679.49,0C19,4726.8,04,18.64,0C,55.93,02,9.32,09,41.95,46,326.28,A1,4.1,0848,-208.13,BC,2.98
4475,0663,6.74,06B4,-2.25,06C2,-3.8,06EF,-8.8,06BB,-3.02,0001,1.53,0BF9,4677.96,0BD4,4621.49,0C02,4691.7,0C1C,4731.38,04,18.64,09,41.95,02,9.32,08,37.29,4A,344.92,A2,4.12,0852,-237.41,BC,2.98
4480,065D,7.41,06B6,-2.47,06C6,-4.25,06F0,-8.91,06B6,-2.47,0001,1.53,0BF8,4676.43,0BCD,4610.81,0BF7,4674.91,0C1F,4735.96,04,18.64,07,32.63,01,4.66,08,37.29,4A,344.92,A1,4.1,0844,-196.41,BC,2.98
4485,0657,8.07,06B8,-2.69,06C7,-4.36,06EF,-8.8,06B0,-1.8,0001,1.53,0BE6,4648.96,0BCD,4610.81,0BED,4659.65,0C20,4737.48,04,18.64,06,27.97,02,9.32,07,32.63,4B,349.58,A2,4.12,084C,-219.84,BC,2.98
4490,0654,8.41,06BC,-3.14,06CC,-4.91,06F1,-9.02,06AB,-1.25,0001,1.53,0BF2,4667.28,0BD0,4615.38,0BF3,4668.8,0C16,4722.22,04,18.64,04,18.64,02,9.32,05,23.31,4C,354.24,A1,4.1,083B,-170.06,BC,2.98
4495,064F,8.96,06BE,-3.36,06CE,-5.13,06F2,-9.13,06A5,-0.58,0001,1.53,0BF3,4668.8,0BD6,4624.54,0BE6,4648.96,0C19,4726.8,04,18.64,04,18.64,02,9.32,04,18.64,4B,349.58,A2,4.12,0841,-187.63,BC,2.98
4500,0649,9.63,06C0,-3.58,06D1,-5.47,06F2,-9.13,069F,0.08,0001,1.53,0BF5,4671.86,0BD1,4616.91,0BF5,4671.86,0C1A,4728.33,04,18.64,06,27.97,02,9.32,07,32.63,4B,349.58,A2,4.12,0843,-193.48,BC,2.98
4505,0643,10.29,06C2,-3.8,06D4,-5.8,06F4,-9.35,0699,0.75,0001,1.53,0BF6,4673.38,0BD8,4627.59,0C02,4691.7,0C1F,4735.96,04,18.64,07,32.63,02,9.32,0D,60.59,49,340.26,A2,4.12,084B,-216.91,BC,2.98
4510,063F,10.74,06C3,-3.91,06D7,-6.13,06F5,-9.46,0694,1.3,0002,3.05,0BF4,4670.33,0BDA,4630.65,0C05,4696.28,0C1C,4731.38,04,18.64,08,37.29,02,9.32,15,97.88,49,340.26,A2,4.12,0856,-249.12,BC,2.98
4515,063A,11.29,06C4,-4.02,06D9,-6.35,06F5,-9.46,068F,1.86,0001,1.53,0C00,4688.64,0BD9,4629.12,0C11,4714.59,0C1D,4732.91,04,18.64,09,41.95,02,9.32,20,149.16,47,330.94,A3,4.15,0867,-298.91,BC,2.98
4520,0636,11.73,06C5,-4.13,06DB,-6.58,06F3,-9.24,068A,2.41,0001,1.53,0C01,4690.17,0BDB,4632.17,0C1A,4728.33,0C1C,4731.38,04,18.64,09,41.95,02,9.32,2B,200.43,45,321.62,A3,4.15,0872,-331.12,BC,2.98
4525,0631,12.29,06C6,-4.25,06DE,-6.91,06F1,-9.02,0685,2.97,0001,1.53,0C01,4690.17,0BE0,4639.8,0C16,4722.22,0C1F,4735.96,04,18.64,0A,46.61,02,9.32,36,251.7,43,312.29,A3,4.15,087E,-366.26,BC,2.98
4530,062F,12.51,06C6,-4.25,06E0,-7.13,06EF,-8.8,0681,3.41,0001,1.53,0C07,4699.33,0BDD,4635.23,0C18,4725.27,0C13,4717.64,04,18.64,09,41.95,02,9.32,41,302.97,41,302.97,A3,4.15,0889,-398.47,BC,2.98
4535,062C,12.84,06C7,-4.36,06E0,-7.13,06EA,-8.24,067D,3.86,0000,0,0C03,4693.22,0BE1,4641.33,0C26,4746.64,0C24,4743.59,04,18.64,09,41.95,02,9.32,4A,344.92,3D,284.33,A4,4.17,0891,-421.9,BC,2.98
4540,062B,12.96,06C6,-4.25,06E4,-7.57,06E6,-7.8,0677,4.52,0001,1.53,0BFB,4681.01,0BD8,4627.59,0C28,4749.69,0C17,4723.75,04,18.64,09,41.95,02,9.32,53,386.87,3A,270.34,A4,4.17,0894,-430.68,BC,2.98
4545,062B,12.96,06C7,-4.36,06E6,-7.8,06E0,-7.13,0676,4.63,0001,1.53,0CFC,5073.26,0C70,4859.58,0D24,5134.31,0D1D,5123.63,04,18.64,06,27.97,01,4.66,56,400.85,2F,219.07,A4,4.17,0894,-430.68,BC,2.98
4550,062F,12.51,06C7,-4.36,06E8,-8.02,06DA,-6.46,0674,4.85,0001,1.53,0D0A,5094.63,0C55,4818.38,0D37,5163.31,0D2F,5151.1,04,18.64,05,23.31,01,4.66,5A,419.5,29,191.11,A4,4.17,088D,-410.18,BC,2.98
4555,0631,12.29,06C7,-4.36,06EB,-8.35,06D4,-5.8,0671,5.19,0001,1.53,0CFE,5076.31,0C2F,4760.38,0D28,5140.42,0D15,5111.42,04,18.64,04,18.64,01,4.66,5E,438.14,23,163.14,A4,4.17,0886,-389.69,BC,2.98
4560,0635,11.85,06C9,-4.58,06ED,-8.57,06CC,-4.91,066F,5.41,0001,1.53,0CC7,4992.37,0BF9,4677.96,0CFE,5076.31,0CE8,5042.74,04,18.64,05,23.31,01,4.66,61,452.13,1F,144.49,A4,4.17,0883,-380.9,BC,2.98
4565,0639,11.4,06CA,-4.69,06F0,-8.91,06C6,-4.25,066D,5.63,0001,1.53,0BEE,4661.17,0BA4,4548.23,0C21,4739.01,0C10,4713.06,04,18.64,06,27.97,01,4.66,64,466.11,1A,121.19,A4,4.17,0874,-336.97,BC,2.98
4570,063D,10.96,06CC,-4.91,06F2,-9.13,06BF,-3.47,066D,5.63,0001,1.53,0BFA,4679.49,0B52,4423.08,0C23,4742.06,0C07,4699.33,04,18.64,05,23.31,01,4.66,63,461.45,13,88.56,A4,4.17,0863,-287.19,BC,2.98
4575,0642,10.4,06CC,-4.91,06F5,-9.46,06B9,-2.8,066D,5.63,0001,1.53,0BF2,4667.28,0AAD,4171.25,0C23,4742.06,0BF9,4677.96,04,18.64,04,18.64,01,4.66,5F,442.8,0D,60.59,A4,4.17,0852,-237.41,BC,2.98
4580,0646,9.96,06CF,-5.24,06F8,-9.79,06B3,-2.14,066D,5.63,0000,0,0BF1,4665.75,0BEB,4656.59,0C1F,4735.96,0C01,4690.17,04,18.64,04,18.64,03,13.98,59,414.84,0D,60.59,A3,4.15,084B,-216.91,BC,2.98
4585,064A,9.52,06D1,-5.47,06F9,-9.91,06AD,-1.47,066E,5.52,0001,1.53,0BED,4659.65,0C04,4694.75,0C1D,4732.91,0C02,4691.7,04,18.64,04,18.64,0B,51.27,53,386.87,0D,60.59,A4,4.17,0859,-257.91,BC,2.98
4590,064E,9.07,06D3,-5.69,06FA,-10.02,06A7,-0.81,066E,5.52,0001,1.53,0BE8,4652.01,0C0C,4706.96,0C25,4745.12,0BFD,4684.07,04,18.64,03,13.98,17,107.21,4B,349.58,0E,65.26,A4,4.17,0859,-257.91,BC,2.98
4595,0652,8.63,06D6,-6.02,06FB,-10.13,06A2,-0.25,066F,5.41,0001,1.53,0BF0,4664.22,0C0E,4710.01,0C15,4720.7,0BFE,4685.59,04,18.64,03,13.98,22,158.48,44,316.95,0E,65.26,A4,4.17,0850,-231.55,BC,2.98
4600,0656,8.18,06D6,-6.02,06F8,-9.79,069F,0.08,0670,5.3,0001,1.53,0BE6,4648.96,0C1C,4731.38,0C19,4726.8,0C08,4700.85,04,18.64,02,9.32,2E,214.41,3C,279.67,0E,65.26,A4,4.17,0873,-334.05,BC,2.98
