Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
4220,06FE,-10.46,070C,-12.01,0792,-26.88,076A,-22.44,0706,-11.35,07B7,3014.35,0365,1326.31,0BD5,4623.02,0BEA,4655.07,0392,1394.99,01,4.66,01,4.66,10,74.58,1E,139.83,00,0,9D,3.99,07EB,64.21,B7,4.9
4225,06F3,-9.24,070D,-12.12,0790,-26.66,0765,-21.89,0706,-11.35,07A9,2992.98,035F,1317.16,0BEB,4656.59,0BF4,4670.33,0385,1375.15,01,4.66,01,4.66,16,102.54,2C,205.09,00,0,9D,3.99,080F,-41.21,B7,4.9
4230,06E6,-7.8,070F,-12.35,078C,-26.22,075F,-21.22,0706,-11.35,0798,2967.03,035D,1314.1,0BE4,4645.91,0BF2,4667.28,037B,1359.89,01,4.66,01,4.66,1E,139.83,38,261.02,00,0,9E,4.02,082F,-134.92,B7,4.9
4235,06DD,-6.8,0712,-12.68,0789,-25.89,0759,-20.56,0707,-11.46,0783,2934.98,035A,1309.52,0BF4,4670.33,0BF5,4671.86,0372,1346.15,01,4.66,01,4.66,24,167.8,42,307.63,00,0,9E,4.02,0848,-208.13,B7,4.9
4240,06D5,-5.91,0714,-12.9,0785,-25.44,0751,-19.67,0707,-11.46,076A,2896.83,0358,1306.47,0BF9,4677.96,0C07,4699.33,0367,1329.37,01,4.66,01,4.66,29,191.11,4A,344.92,00,0,9F,4.04,0860,-278.41,B7,4.9
4245,06D1,-5.47,0716,-13.12,0780,-24.89,074A,-18.89,0709,-11.68,074F,2855.62,0356,1303.42,0BED,4659.65,0C02,4691.7,035F,1317.16,01,4.66,01,4.66,2D,209.75,52,382.21,00,0,9F,4.04,0871,-328.19,B7,4.9
4250,06CD,-5.02,0717,-13.23,077C,-24.44,073F,-17.67,0709,-11.68,0727,2794.57,0356,1303.42,0BFA,4679.49,0BFD,4684.07,0359,1308,01,4.66,01,4.66,2F,219.07,57,405.52,00,0,A0,4.07,087E,-366.26,B7,4.9
4255,06CC,-4.91,071A,-13.57,0777,-23.89,0739,-17.01,0709,-11.68,06EE,2707.57,0356,1303.42,0BF8,4676.43,0C02,4691.7,0355,1301.89,01,4.66,01,4.66,32,233.06,5A,419.5,00,0,A0,4.07,0884,-383.83,B7,4.9
4260,06CE,-5.13,071C,-13.79,0772,-23.33,072F,-15.9,070A,-11.79,0650,2466.42,0356,1303.42,0BFA,4679.49,0C09,4702.38,0352,1297.31,01,4.66,01,4.66,32,233.06,5C,428.82,00,0,A0,4.07,088C,-407.26,B7,4.9
4265,06D1,-5.47,071F,-14.12,076E,-22.89,0726,-14.9,070A,-11.79,03D1,1491.15,0358,1306.47,0BFB,4681.01,0C0A,4703.91,0354,1300.37,01,4.66,01,4.66,33,237.72,5B,424.16,00,0,A0,4.07,0883,-380.9,B7,4.9
4270,06D5,-5.91,0720,-14.23,0768,-22.22,071E,-14.01,070B,-11.9,0376,1352.26,0357,1304.95,0C07,4699.33,0C10,4713.06,0355,1301.89,01,4.66,01,4.66,32,233.06,58,410.18,00,0,A0,4.07,0876,-342.83,B7,4.9
4275,06DA,-6.46,0723,-14.57,0763,-21.67,0716,-13.12,070C,-12.01,0351,1295.79,0357,1304.95,0C03,4693.22,0BFC,4682.54,0359,1308,01,4.66,01,4.66,31,228.39,55,396.19,00,0,A0,4.07,0874,-336.97,B7,4.9
4280,06DE,-6.91,0728,-15.12,0760,-21.34,070E,-12.24,070B,-11.9,0345,1277.47,0359,1308,0BF6,4673.38,0C01,4690.17,035D,1314.1,01,4.66,01,4.66,2F,219.07,50,372.89,00,0,A0,4.07,086F,-322.33,B7,4.9
4285,06E1,-7.24,0727,-15.01,075C,-20.89,0709,-11.68,070C,-12.01,0340,1269.84,035C,1312.58,0BF4,4670.33,0BFA,4679.49,0362,1321.73,01,4.66,01,4.66,2B,200.43,48,335.6,00,0,A0,4.07,0854,-243.27,B7,4.9
4290,06E5,-7.69,072A,-15.34,0758,-20.45,0703,-11.01,070C,-12.01,033F,1268.32,0366,1327.84,0BEC,4658.12,0BFC,4682.54,0364,1324.79,01,4.66,01,4.66,29,191.11,3F,293.65,00,0,9F,4.04,0851,-234.48,B7,4.9
4295,06E9,-8.13,072C,-15.56,0756,-20.23,0700,-10.68,070D,-12.12,033F,1268.32,0380,1367.52,0BEF,4662.7,0BF5,4671.86,0369,1332.42,01,4.66,01,4.66,25,172.46,34,242.38,00,0,9F,4.04,083C,-172.99,B7,4.9
4300,06E9,-8.13,072C,-15.56,0756,-20.23,0700,-10.68,070D,-12.12,033F,1268.32,0380,1367.52,0BEF,4662.7,0BF5,4671.86,0369,1332.42,01,4.66,01,4.66,25,172.46,34,242.38,00,0,9F,4.04,083C,-172.99,B7,4.9
4305,06F1,-9.02,0730,-16.01,0753,-19.89,06FB,-10.13,070D,-12.12,033E,1266.79,040E,1584.25,0BE9,4653.54,0BE6,4648.96,037E,1364.47,01,4.66,01,4.66,1C,130.51,1A,121.19,00,0,9E,4.02,0805,-11.93,B7,4.9
4310,06F6,-9.57,0732,-16.23,0752,-19.78,06FD,-10.35,070E,-12.24,033F,1268.32,0663,2495.42,0BE4,4645.91,0BCC,4609.28,0399,1405.68,01,4.66,01,4.66,18,111.87,0C,55.93,00,0,9D,3.99,07E4,84.71,B7,4.9
4315,06F9,-9.91,0734,-16.45,074F,-19.45,06FD,-10.35,070E,-12.24,033F,1268.32,0A27,3966.73,0BD0,4615.38,0BB5,4574.18,03CB,1481.99,01,4.66,01,4.66,13,88.56,02,9.32,00,0,9D,3.99,07C9,163.78,B7,4.9
4320,06FC,-10.24,0734,-16.45,074E,-19.34,06FF,-10.57,070E,-12.24,033F,1268.32,0BA9,4555.86,0BF6,4673.38,054F,2074.18,0444,1666.67,01,4.66,04,18.64,0E,65.26,01,4.66,00,0,9D,3.99,07C4,178.42,B7,4.9
4325,06FE,-10.46,0735,-16.56,074F,-19.45,0702,-10.9,070F,-12.35,033F,1268.32,0BCB,4607.75,0BCE,4612.33,03D1,1491.15,061B,2385.53,01,4.66,10,74.58,0B,51.27,01,4.66,00,0,9D,3.99,07D1,140.35,B7,4.9
4330,0701,-10.79,0734,-16.45,074E,-19.34,0703,-11.01,070F,-12.35,033F,1268.32,0BEB,4656.59,0BC7,4601.65,0384,1373.63,090B,3533.27,01,4.66,1E,139.83,07,32.63,01,4.66,00,0,9D,3.99,07E2,90.57,B7,4.9
4335,0704,-11.13,0731,-16.12,074D,-19.23,0706,-11.35,070F,-12.35,0340,1269.84,0BEC,4658.12,0BCB,4607.75,035E,1315.63,0AE6,4258.24,01,4.66,2B,200.43,04,18.64,01,4.66,00,0,9D,3.99,07F5,34.93,B7,4.9
4340,0705,-11.24,072C,-15.56,074E,-19.34,0709,-11.68,070F,-12.35,0344,1275.95,0BF5,4671.86,0BB6,4575.7,034C,1288.16,0B6B,4461.23,01,4.66,39,265.68,03,13.98,01,4.66,00,0,9E,4.02,0808,-20.71,B7,4.9
4345,0707,-11.46,0727,-15.01,074F,-19.45,070A,-11.79,0710,-12.46,034F,1292.74,0BF9,4677.96,0BA2,4545.18,0346,1279,0B8D,4513.13,01,4.66,45,321.62,02,9.32,01,4.66,00,0,9E,4.02,0818,-67.57,B7,4.9
4350,0708,-11.57,0721,-14.34,0750,-19.56,070C,-12.01,0710,-12.46,0368,1330.89,0BF1,4665.75,08AD,3389.8,0344,1275.95,0B98,4529.91,01,4.66,50,372.89,01,4.66,01,4.66,00,0,9E,4.02,0826,-108.56,B8,4.52
4355,070B,-11.9,071A,-13.57,074E,-19.34,070E,-12.24,0711,-12.57,03A3,1420.94,0BFE,4685.59,0714,2765.57,0343,1274.42,0BA2,4545.18,01,4.66,58,410.18,01,4.66,01,4.66,00,0,9F,4.04,0837,-158.34,B7,4.9
4360,070A,-11.79,0711,-12.57,0750,-19.56,0711,-12.57,0710,-12.46,0485,1765.87,0BFB,4681.01,05C8,2258.85,0343,1274.42,0BB4,4572.65,01,4.66,62,456.79,01,4.66,01,4.66,01,4.66,9F,4.04,0845,-199.34,B8,4.52
4365,070D,-12.12,0709,-11.68,0752,-19.78,0713,-12.79,0711,-12.57,0559,2089.44,0C09,4702.38,05A0,2197.8,0343,1274.42,0BB8,4578.75,01,4.66,66,475.43,01,4.66,01,4.66,01,4.66,9F,4.04,084B,-216.91,B8,4.52
4370,0710,-12.46,06FE,-10.46,0754,-20,0716,-13.12,0711,-12.57,05B0,2222.22,0C04,4694.75,05DA,2286.32,0345,1277.47,0BC4,4597.07,01,4.66,6B,498.74,01,4.66,01,4.66,01,4.66,9F,4.04,0852,-237.41,B8,4.52
4375,070F,-12.35,06F4,-9.35,0754,-20,0717,-13.23,0711,-12.57,05F0,2319.9,0BFE,4685.59,0615,2376.37,0345,1277.47,0BC8,4603.17,01,4.66,6C,503.4,01,4.66,01,4.66,01,4.66,A0,4.07,0853,-240.34,B8,4.52
4380,0712,-12.68,06EA,-8.24,0756,-20.23,071A,-13.57,0711,-12.57,06D0,2661.78,0C06,4697.8,07BA,3018.93,0344,1275.95,0BC2,4594.02,01,4.66,6A,494.08,01,4.66,01,4.66,02,9.32,9F,4.04,0848,-208.13,B8,4.52
4385,0710,-12.46,06E1,-7.24,0757,-20.34,071B,-13.68,0712,-12.68,072B,2800.67,0BFE,4685.59,08FA,3507.33,0345,1277.47,0BC4,4597.07,01,4.66,68,484.75,01,4.66,01,4.66,01,4.66,A0,4.07,0845,-199.34,B8,4.52
4390,070F,-12.35,06D9,-6.35,0757,-20.34,071C,-13.79,0713,-12.79,0753,2861.72,0BFE,4685.59,0A73,4082.72,0346,1279,0BC6,4600.12,01,4.66,64,466.11,01,4.66,01,4.66,01,4.66,A0,4.07,0841,-187.63,B8,4.52
4395,070C,-12.01,06D1,-5.47,075A,-20.67,0720,-14.23,0714,-12.9,076F,2904.46,0BF6,4673.38,0B29,4360.5,034C,1288.16,0BB6,4575.7,01,4.66,5D,433.48,01,4.66,01,4.66,02,9.32,A0,4.07,082E,-131.99,B8,4.52
4400,0705,-11.24,06CD,-5.02,075B,-20.78,0721,-14.34,0713,-12.79,0782,2933.46,0BFA,4679.49,0B6C,4462.76,035C,1312.58,0BC0,4590.96,01,4.66,55,396.19,01,4.66,01,4.66,01,4.66,9F,4.04,0822,-96.85,B8,4.52
4405,06FE,-10.46,06C6,-4.25,075C,-20.89,0721,-14.34,0714,-12.9,0790,2954.82,0BF4,4670.33,0B7B,4485.65,038B,1384.31,0BB9,4580.28,01,4.66,4A,344.92,02,9.32,01,4.66,01,4.66,9F,4.04,0819,-70.49,B8,4.52
4410,06F5,-9.46,06C0,-3.58,075D,-21,0723,-14.57,0714,-12.9,079A,2970.09,0BEF,4662.7,0B83,4497.86,0409,1576.62,0BB4,4572.65,01,4.66,3D,284.33,01,4.66,00,0,01,4.66,9E,4.02,0807,-17.78,B8,4.52
4415,06EB,-8.35,06BF,-3.47,075F,-21.22,0724,-14.68,0715,-13.01,079F,2977.72,0BEE,4661.17,0B86,4502.44,0871,3298.23,0BB2,4569.6,01,4.66,2E,214.41,02,9.32,01,4.66,01,4.66,9E,4.02,07EF,52.5,B8,4.52
4420,06E1,-7.24,06BE,-3.36,0761,-21.45,0726,-14.9,0716,-13.12,07A2,2982.3,0BEF,4662.7,0B85,4500.92,0AFF,4296.4,0BAB,4558.91,01,4.66,1D,135.17,01,4.66,01,4.66,01,4.66,9E,4.02,07D6,125.71,B8,4.52
4425,06D6,-6.02,06BE,-3.36,0761,-21.45,0728,-15.12,0715,-13.01,07A3,2983.82,0BC9,4604.7,0B78,4481.07,0B89,4507.02,0B97,4528.39,01,4.66,0D,60.59,02,9.32,01,4.66,01,4.66,9D,3.99,07B6,219.41,B8,4.52
4430,06CA,-4.69,06BF,-3.47,0763,-21.67,0728,-15.12,0715,-13.01,07A1,2980.77,0B8A,4508.55,0B84,4499.39,0BA4,4548.23,0BA4,4548.23,01,4.66,02,9.32,02,9.32,01,4.66,01,4.66,9C,3.97,07A8,260.41,B8,4.52
4435,06BF,-3.47,06C1,-3.69,0763,-21.67,0728,-15.12,0715,-13.01,079C,2973.14,037F,1366,0B73,4473.44,0BD5,4623.02,0BC1,4592.49,01,4.66,01,4.66,01,4.66,08,37.29,01,4.66,9C,3.97,07B7,216.49,B8,4.52
4440,06B3,-2.14,06C5,-4.13,0763,-21.67,0726,-14.9,0715,-13.01,0793,2959.4,0369,1332.42,0B8D,4513.13,0BCE,4612.33,0B9D,4537.55,01,4.66,01,4.66,02,9.32,19,116.53,01,4.66,9D,3.99,07CF,146.21,B8,4.52
4445,06A7,-0.81,06C8,-4.47,0763,-21.67,0723,-14.57,0716,-13.12,0789,2944.14,0365,1326.31,0B93,4522.28,0BF4,4670.33,0BB0,4566.54,01,4.66,01,4.66,02,9.32,2A,195.77,01,4.66,9E,4.02,07F1,46.64,B8,4.52
4450,069D,0.3,06CB,-4.8,0760,-21.34,0722,-14.45,0716,-13.12,077C,2924.3,0363,1323.26,0B91,4519.23,0BF6,4673.38,0BB9,4580.28,01,4.66,01,4.66,02,9.32,39,265.68,01,4.66,9E,4.02,080A,-26.57,B8,4.52
4455,0696,1.08,06CE,-5.13,0763,-21.67,071B,-13.68,0716,-13.12,076B,2898.35,0362,1321.73,0B92,4520.76,0BF8,4676.43,0BBA,4581.81,01,4.66,01,4.66,02,9.32,47,330.94,01,4.66,9E,4.02,0821,-93.92,B8,4.52
4460,068E,1.97,06D2,-5.58,0763,-21.67,0715,-13.01,0716,-13.12,0757,2867.83,0362,1321.73,0B91,4519.23,0BFB,4681.01,0BC0,4590.96,01,4.66,01,4.66,01,4.66,52,382.21,01,4.66,9F,4.04,0839,-164.2,B8,4.52
4465,0689,2.52,06D4,-5.8,0764,-21.78,070C,-12.01,0716,-13.12,073C,2826.62,0363,1323.26,0B8D,4513.13,0C02,4691.7,0BC3,4595.54,01,4.66,01,4.66,01,4.66,5B,424.16,01,4.66,9F,4.04,0846,-202.27,B8,4.52
4470,0686,2.86,06D7,-6.13,0767,-22.11,0704,-11.13,0716,-13.12,071B,2776.25,0367,1329.37,0B80,4493.28,0C05,4696.28,0BC4,4597.07,01,4.66,01,4.66,01,4.66,63,461.45,02,9.32,A0,4.07,0851,-234.48,B8,4.52
4475,0685,2.97,06DA,-6.46,0765,-21.89,06FD,-10.35,0716,-13.12,06F3,2715.2,036E,1340.05,0B71,4470.39,0C01,4690.17,0BD4,4621.49,01,4.66,01,4.66,01,4.66,68,484.75,03,13.98,A0,4.07,085C,-266.69,B8,4.52
4480,0686,2.86,06DD,-6.8,0766,-22,06F4,-9.35,0717,-13.23,06B1,2614.47,037E,1364.47,0B30,4371.18,0BFB,4681.01,0BCD,4610.81,01,4.66,01,4.66,01,4.66,6C,503.4,04,18.64,A0,4.07,0861,-281.34,B8,4.52
4485,0689,2.52,06DF,-7.02,0767,-22.11,06EC,-8.46,0715,-13.01,05ED,2315.32,039C,1410.26,09FB,3899.57,0C02,4691.7,0BE4,4645.91,01,4.66,01,4.66,01,4.66,6D,508.06,06,27.97,A0,4.07,0867,-298.91,B8,4.52
4490,068D,2.08,06E3,-7.46,0768,-22.22,06E4,-7.57,0715,-13.01,04F7,1939.87,03D2,1492.67,08BF,3417.28,0BFE,4685.59,0BE2,4642.86,01,4.66,01,4.66,01,4.66,6C,503.4,07,32.63,A0,4.07,0867,-298.91,B8,4.52
4495,0694,1.3,06E5,-7.69,0768,-22.22,06DC,-6.69,0714,-12.9,04CC,1874.24,0469,1723.14,079F,2977.72,0C01,4690.17,0BE4,4645.91,01,4.66,01,4.66,01,4.66,6A,494.08,0A,46.61,A0,4.07,085E,-272.55,B8,4.52
4500,0698,0.86,06E8,-8.02,076A,-22.44,06D5,-5.91,0713,-12.79,04CB,1872.71,06D9,2675.52,06A0,2588.52,0BEE,4661.17,0BF0,4664.22,01,4.66,01,4.66,01,4.66,67,480.09,0B,51.27,A0,4.07,084C,-219.84,B8,4.52
4505,069E,0.19,06EB,-8.35,076B,-22.56,06CF,-5.24,0712,-12.68,04D7,1891.03,09AE,3782.05,05E8,2307.69,0C03,4693.22,0BE4,4645.91,01,4.66,01,4.66,01,4.66,5F,442.8,0E,65.26,A0,4.07,0862,-284.26,B8,4.52
4510,06A2,-0.25,06EC,-8.46,076B,-22.56,06C7,-4.36,0711,-12.57,04EA,1920.02,0B10,4322.34,0551,2077.23,0BFD,4684.07,0BF4,4670.33,01,4.66,01,4.66,01,4.66,57,405.52,10,74.58,A0,4.07,0847,-205.2,B8,4.52
4515,06A9,-1.03,06F0,-8.91,076E,-22.89,06C4,-4.02,0710,-12.46,0501,1955.13,0B82,4496.34,04DC,1898.66,0BF9,4677.96,0BF0,4664.22,01,4.66,01,4.66,01,4.66,4D,358.9,13,88.56,A0,4.07,084C,-219.84,B8,4.52
4520,06AC,-1.36,06F0,-8.91,076E,-22.89,06C0,-3.58,070D,-12.12,051A,1993.28,0B99,4531.44,047B,1750.61,0BF8,4676.43,0BF0,4664.22,01,4.66,01,4.66,01,4.66,43,312.29,15,97.88,A0,4.07,0835,-152.49,B8,4.52
4525,06B1,-1.91,06F3,-9.24,0772,-23.33,06BE,-3.36,070B,-11.9,0530,2026.86,0BA0,4542.12,041D,1607.14,0BF2,4667.28,0BF1,4665.75,01,4.66,02,9.32,01,4.66,37,256.36,17,107.21,9F,4.04,0826,-108.56,B8,4.52
4530,06B6,-2.47,06F6,-9.57,0770,-23.11,06BC,-3.14,0709,-11.68,0548,2063.49,0BAF,4565.02,03EA,1529.3,0BEE,4661.17,0BED,4659.65,01,4.66,02,9.32,01,4.66,28,186.44,1B,125.85,9F,4.04,0814,-55.85,B8,4.52
4535,06BA,-2.91,06F7,-9.68,0772,-23.33,06BD,-3.25,0706,-11.35,055D,2095.54,0BB1,4568.07,03CB,1481.99,0BE9,4653.54,0BF1,4665.75,01,4.66,02,9.32,01,4.66,1B,125.85,1D,135.17,9F,4.04,0800,2.72,B8,4.52
4540,06BD,-3.25,06FA,-10.02,0776,-23.78,06BD,-3.25,0703,-11.01,0574,2130.65,0BB3,4571.12,03BF,1463.68,0BD8,4627.59,0BEE,4661.17,01,4.66,03,13.98,01,4.66,0D,60.59,20,149.16,9E,4.02,07EC,61.28,B8,4.52
4545,06C1,-3.69,06FB,-10.13,0774,-23.55,06C0,-3.58,0700,-10.68,0589,2162.7,0BBE,4587.91,0376,1352.26,0BBA,4581.81,0BEE,4661.17,01,4.66,03,13.98,02,9.32,02,9.32,22,158.48,9E,4.02,07DF,99.35,B8,4.52
4550,06C5,-4.13,06FD,-10.35,0775,-23.67,06C3,-3.91,06FD,-10.35,05A1,2199.33,0BC2,4594.02,0354,1300.37,0B8A,4508.55,0BF7,4674.91,01,4.66,05,23.31,01,4.66,01,4.66,24,167.8,9E,4.02,07E4,84.71,B8,4.52
4555,06C7,-4.36,06FE,-10.46,0775,-23.67,06C5,-4.13,06F9,-9.91,05BA,2237.48,0BDC,4633.7,0355,1301.89,0B90,4517.7,0BF4,4670.33,01,4.66,11,79.24,01,4.66,01,4.66,26,177.12,9F,4.04,07FE,8.57,B8,4.52
4560,06CA,-4.69,06FD,-10.35,0776,-23.78,06C8,-4.47,06F6,-9.57,05CF,2269.54,0BED,4659.65,0357,1304.95,0B96,4526.86,0BF0,4664.22,01,4.66,1D,135.17,01,4.66,01,4.66,29,191.11,9F,4.04,0818,-67.57,B8,4.52
4565,06CC,-4.91,06FC,-10.24,0776,-23.78,06CC,-4.91,06F2,-9.13,05E5,2303.11,0BE9,4653.54,0358,1306.47,0B99,4531.44,0C04,4694.75,01,4.66,2B,200.43,01,4.66,01,4.66,2A,195.77,A0,4.07,082F,-134.92,B8,4.52
4570,06CE,-5.13,06FA,-10.02,076E,-22.89,06CE,-5.13,06EE,-8.68,05FC,2338.22,0BF3,4668.8,0358,1306.47,0BA1,4543.65,0BF9,4677.96,01,4.66,36,251.7,01,4.66,01,4.66,2C,205.09,A0,4.07,0849,-211.06,B9,4.13
4575,06CE,-5.13,06F7,-9.68,0777,-23.89,06D0,-5.36,06EA,-8.24,0610,2368.74,0BF0,4664.22,0357,1304.95,0B9D,4537.55,0C03,4693.22,01,4.66,40,298.31,01,4.66,01,4.66,2E,214.41,A0,4.07,0858,-254.98,B8,4.52
4580,06CE,-5.13,06F7,-9.68,0777,-23.89,06D0,-5.36,06EA,-8.24,0610,2368.74,0BF0,4664.22,0357,1304.95,0B9D,4537.55,0C03,4693.22,01,4.66,40,298.31,01,4.66,01,4.66,2E,214.41,A0,4.07,0858,-254.98,B8,4.52
4585,06D4,-5.8,06EC,-8.46,0778,-24,06D6,-6.02,06E2,-7.35,0630,2417.58,0C02,4691.7,0354,1300.37,0BA3,4546.7,0C0C,4706.96,01,4.66,4E,363.57,01,4.66,01,4.66,31,228.39,A1,4.1,0876,-342.83,B8,4.52
4590,06D7,-6.13,06E7,-7.91,0779,-24.11,06D8,-6.24,06DE,-6.91,063E,2438.95,0BED,4659.65,0351,1295.79,0BA7,4552.81,0BF9,4677.96,01,4.66,54,391.53,01,4.66,01,4.66,32,233.06,A2,4.12,0882,-377.97,B8,4.52
4595,06D8,-6.24,06E1,-7.24,0777,-23.89,06DA,-6.46,06DB,-6.58,0647,2452.69,0BF5,4671.86,034D,1289.68,0BB1,4568.07,0BF3,4668.8,01,4.66,5B,424.16,01,4.66,01,4.66,34,242.38,A2,4.12,088F,-416.04,B8,4.52
4600,06DA,-6.46,06DB,-6.58,0779,-24.11,06DB,-6.58,06D6,-6.02,0650,2466.42,0BF7,4674.91,034D,1289.68,0BAE,4563.49,0C04,4694.75,01,4.66,60,447.47,01,4.66,01,4.66,34,242.38,A2,4.12,0897,-439.47,B8,4.52
4605,06DD,-6.8,06D3,-5.69,0778,-24,06DD,-6.8,06D2,-5.58,0659,2480.16,0C01,4690.17,034E,1291.21,0BB7,4577.23,0BF8,4676.43,01,4.66,5F,442.8,01,4.66,01,4.66,35,247.04,A2,4.12,089D,-457.04,B8,4.52
4610,06DF,-7.02,06CC,-4.91,076E,-22.89,06DF,-7.02,06CF,-5.24,06B9,2626.68,0BF7,4674.91,0351,1295.79,0BB2,4569.6,0BF9,4677.96,01,4.66,5F,442.8,01,4.66,01,4.66,34,242.38,A2,4.12,089D,-457.04,B8,4.52
4615,06E1,-7.24,06C4,-4.02,077A,-24.22,06E1,-7.24,06CB,-4.8,0705,2742.67,0C02,4691.7,0357,1304.95,0BBB,4583.33,0C0A,4703.91,01,4.66,5C,428.82,01,4.66,01,4.66,34,242.38,A2,4.12,0890,-418.97,B8,4.52
4620,06E2,-7.35,06C2,-3.8,077B,-24.33,06E4,-7.57,06C7,-4.36,072B,2800.67,0BF2,4667.28,035F,1317.16,0BC4,4597.07,0BFA,4679.49,01,4.66,59,414.84,01,4.66,01,4.66,34,242.38,A2,4.12,089F,-462.89,B9,4.13
4625,06E1,-7.24,06BB,-3.02,077C,-24.44,06E7,-7.91,06C4,-4.02,0748,2844.93,0C03,4693.22,036D,1338.52,0BB8,4578.75,0BF9,4677.96,01,4.66,52,382.21,01,4.66,01,4.66,34,242.38,A2,4.12,0888,-395.54,B8,4.52
4630,06DC,-6.69,06B6,-2.47,077E,-24.66,06E8,-8.02,06BF,-3.47,075C,2875.46,0BEC,4658.12,0372,1346.15,0BC9,4604.7,0BFB,4681.01,01,4.66,4C,354.24,01,4.66,02,9.32,32,233.06,A2,4.12,087A,-354.54,B9,4.13
4635,06D8,-6.24,06AF,-1.69,077D,-24.55,06EA,-8.24,06BC,-3.14,076B,2898.35,0C04,4694.75,0373,1347.68,0BBE,4587.91,0C0F,4711.54,01,4.66,42,307.63,01,4.66,02,9.32,2F,219.07,A2,4.12,086B,-310.62,B8,4.52
4640,06D1,-5.47,06AD,-1.47,077F,-24.78,06ED,-8.57,06B8,-2.69,0778,2918.19,0BE6,4648.96,0370,1343.1,0BC6,4600.12,0BF2,4667.28,01,4.66,37,256.36,01,4.66,03,13.98,2D,209.75,A1,4.1,0854,-243.27,B8,4.52
4645,06C9,-4.58,06AA,-1.14,077F,-24.78,06EE,-8.68,06B5,-2.36,077F,2928.88,0BF4,4670.33,036C,1337,0BCB,4607.75,0BFA,4679.49,01,4.66,2A,195.77,01,4.66,02,9.32,2A,195.77,A1,4.1,083F,-181.77,B9,4.13
4650,06C0,-3.58,06AB,-1.25,0780,-24.89,06F1,-9.02,06B2,-2.03,0784,2936.51,0BDF,4638.28,0369,1332.42,0BBF,4589.44,0BF5,4671.86,01,4.66,1C,130.51,01,4.66,03,13.98,25,172.46,A0,4.07,081F,-88.06,B9,4.13
4655,06B7,-2.58,06AB,-1.25,0781,-25,06F3,-9.24,06B0,-1.8,0787,2941.09,0BD4,4621.49,0361,1320.21,0BBC,4584.86,0BF3,4668.8,01,4.66,0E,65.26,01,4.66,03,13.98,20,149.16,A0,4.07,07FF,5.64,B9,4.13
4660,06AD,-1.47,06AC,-1.36,0781,-25,06F6,-9.57,06AE,-1.58,0788,2942.61,0BB7,4577.23,035C,1312.58,0BC4,4597.07,0BEB,4656.59,01,4.66,04,18.64,01,4.66,03,13.98,1A,121.19,9F,4.04,07E5,81.78,B9,4.13
4665,06A1,-0.14,06AF,-1.69,0781,-25,06F9,-9.91,06AC,-1.36,0786,2939.56,0BB4,4572.65,0360,1318.68,0BCC,4609.28,0BE5,4647.44,01,4.66,03,13.98,01,4.66,09,41.95,14,93.22,9F,4.04,07DE,102.28,B8,4.52
4670,0697,0.97,06B1,-1.91,0781,-25,06F8,-9.79,06AB,-1.25,0780,2930.4,0BB1,4568.07,0371,1344.63,0BDD,4635.23,0BE2,4642.86,01,4.66,03,13.98,01,4.66,16,102.54,0E,65.26,9F,4.04,07EC,61.28,B9,4.13
4675,068C,2.19,06B4,-2.25,0781,-25,06F8,-9.79,06AB,-1.25,0777,2916.67,0BB3,4571.12,04E3,1909.34,0BEB,4656.59,0BDF,4638.28,01,4.66,03,13.98,01,4.66,26,177.12,08,37.29,9F,4.04,07F9,23.21,B9,4.13
4680,0682,3.3,06B6,-2.47,0781,-25,06F3,-9.24,06AB,-1.25,076B,2898.35,0BB6,4575.7,0B0B,4314.71,0BF0,4664.22,0BDA,4630.65,01,4.66,02,9.32,01,4.66,34,242.38,08,37.29,A0,4.07,0810,-44.14,B9,4.13
4685,0679,4.3,06B9,-2.8,0780,-24.89,06F0,-8.91,06AA,-1.14,075E,2878.51,0BB2,4569.6,0BC5,4598.6,0BF3,4668.8,0BD9,4629.12,01,4.66,02,9.32,03,13.98,42,307.63,08,37.29,A0,4.07,0827,-111.49,B9,4.13
4690,0670,5.3,06BB,-3.02,0780,-24.89,06ED,-8.57,06AB,-1.25,074C,2851.04,0BB6,4575.7,0BDA,4630.65,0BF5,4671.86,0BDC,4633.7,01,4.66,02,9.32,0A,46.61,4D,358.9,08,37.29,A0,4.07,0841,-187.63,B8,4.52
4695,0669,6.08,06BE,-3.36,077E,-24.66,06E8,-8.02,06AB,-1.25,0738,2820.51,0BAA,4557.39,0BE2,4642.86,0C0A,4703.91,0BDC,4633.7,01,4.66,02,9.32,11,79.24,57,405.52,07,32.63,A1,4.1,085A,-260.84,B9,4.13
