Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
2815,0732,-16.23,0726,-14.9,070D,-12.12,0733,-16.34,0763,-21.67,036F,1341.58,0338,1257.63,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B9,4.13
2820,0731,-16.12,0726,-14.9,070E,-12.24,0735,-16.56,0763,-21.67,036F,1341.58,0338,1257.63,0330,1245.42,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,B9,4.13
2825,0731,-16.12,0727,-15.01,070E,-12.24,0736,-16.67,0765,-21.89,0370,1343.1,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B9,4.13
2830,0730,-16.01,0726,-14.9,0710,-12.46,0736,-16.67,0765,-21.89,036F,1341.58,0337,1256.11,032F,1243.89,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B9,4.13
2835,0730,-16.01,0727,-15.01,0710,-12.46,0737,-16.79,0765,-21.89,036F,1341.58,0338,1257.63,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AB,251.63,B9,4.13
2840,0730,-16.01,0728,-15.12,0711,-12.57,0738,-16.9,0766,-22,036F,1341.58,0338,1257.63,032F,1243.89,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AB,251.63,B9,4.13
2845,0730,-16.01,0728,-15.12,0712,-12.68,0739,-17.01,0766,-22,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B9,4.13
2850,0731,-16.12,0727,-15.01,0713,-12.79,073A,-17.12,0767,-22.11,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035E,1315.63,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,B9,4.13
2855,0730,-16.01,0728,-15.12,0714,-12.9,073C,-17.34,0766,-22,036F,1341.58,0338,1257.63,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AF,239.91,B9,4.13
2860,0731,-16.12,0727,-15.01,0715,-13.01,073C,-17.34,0766,-22,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07B5,222.34,B9,4.13
2865,0731,-16.12,0727,-15.01,0715,-13.01,073C,-17.34,0766,-22,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07B5,222.34,B9,4.13
2870,0732,-16.23,0727,-15.01,0718,-13.35,0740,-17.78,0768,-22.22,036F,1341.58,0338,1257.63,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07A1,280.91,B9,4.13
2875,0733,-16.34,0727,-15.01,0717,-13.23,073F,-17.67,0767,-22.11,036F,1341.58,0338,1257.63,0330,1245.42,035F,1317.16,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07B5,222.34,BA,3.75
2880,0734,-16.45,0726,-14.9,071B,-13.68,0740,-17.78,0768,-22.22,0370,1343.1,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,079E,289.69,B9,4.13
2885,0735,-16.56,0725,-14.79,071B,-13.68,0742,-18.01,0768,-22.22,036F,1341.58,0338,1257.63,0330,1245.42,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07B7,216.49,BA,3.75
2890,0736,-16.67,0726,-14.9,071B,-13.68,0742,-18.01,0769,-22.33,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AB,251.63,B9,4.13
2895,0736,-16.67,0726,-14.9,071D,-13.9,0743,-18.12,0769,-22.33,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AF,239.91,B9,4.13
2900,0739,-17.01,0727,-15.01,071E,-14.01,0744,-18.23,076A,-22.44,036F,1341.58,0337,1256.11,032F,1243.89,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AE,242.84,BA,3.75
2905,073A,-17.12,0726,-14.9,071F,-14.12,0745,-18.34,076A,-22.44,036F,1341.58,0337,1256.11,032F,1243.89,035F,1317.16,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
2910,073B,-17.23,0727,-15.01,071F,-14.12,0746,-18.45,076A,-22.44,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AD,245.77,BA,3.75
2915,073C,-17.34,0727,-15.01,0720,-14.23,0746,-18.45,076A,-22.44,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,9A,3.92,07AA,254.55,BA,3.75
2920,073E,-17.56,0728,-15.12,0721,-14.34,0747,-18.56,076C,-22.67,0370,1343.1,0337,1256.11,032F,1243.89,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AD,245.77,BA,3.75
2925,073F,-17.67,0729,-15.23,0722,-14.45,0748,-18.67,076B,-22.56,036F,1341.58,0338,1257.63,032F,1243.89,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
2930,073F,-17.67,0729,-15.23,0723,-14.57,0749,-18.78,076C,-22.67,036F,1341.58,0338,1257.63,0330,1245.42,035F,1317.16,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AE,242.84,BA,3.75
2935,0740,-17.78,072B,-15.45,0724,-14.68,0749,-18.78,076C,-22.67,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
2940,0743,-18.12,072C,-15.56,0724,-14.68,0749,-18.78,076D,-22.78,036F,1341.58,0338,1257.63,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BA,3.75
2945,0743,-18.12,072D,-15.68,0725,-14.79,0749,-18.78,076E,-22.89,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AD,245.77,BA,3.75
2950,0744,-18.23,072F,-15.9,0726,-14.9,0749,-18.78,076E,-22.89,036F,1341.58,0338,1257.63,0330,1245.42,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
2955,0745,-18.34,072F,-15.9,0725,-14.79,074A,-18.89,076F,-23,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07A9,257.48,BA,3.75
2960,0747,-18.56,0731,-16.12,0725,-14.79,074A,-18.89,076F,-23,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BA,3.75
2965,0747,-18.56,0732,-16.23,0727,-15.01,074A,-18.89,0770,-23.11,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BA,3.75
2970,0748,-18.67,0734,-16.45,0726,-14.9,0749,-18.78,0770,-23.11,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BA,3.75
2975,0748,-18.67,0735,-16.56,0727,-15.01,074A,-18.89,0771,-23.22,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BA,3.75
2980,0749,-18.78,0736,-16.67,0727,-15.01,0749,-18.78,0772,-23.33,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07B5,222.34,BA,3.75
2985,074A,-18.89,0737,-16.79,0728,-15.12,0748,-18.67,0773,-23.44,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07A5,269.2,BA,3.75
2990,074A,-18.89,0739,-17.01,0728,-15.12,0749,-18.78,0773,-23.44,036F,1341.58,0337,1256.11,032F,1243.89,035F,1317.16,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07A1,280.91,BA,3.75
2995,074B,-19,073B,-17.23,0729,-15.23,0749,-18.78,0773,-23.44,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,0794,318.98,BA,3.75
3000,074C,-19.12,073B,-17.23,072B,-15.45,074B,-19,0774,-23.55,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07A0,283.84,BA,3.75
3005,074B,-19,073D,-17.45,0729,-15.23,074B,-19,0774,-23.55,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AF,239.91,BA,3.75
3010,074B,-19,073D,-17.45,072A,-15.34,074B,-19,0776,-23.78,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BA,3.75
3015,074B,-19,073E,-17.56,072A,-15.34,074B,-19,0776,-23.78,036F,1341.58,0338,1257.63,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,9A,3.92,07AE,242.84,BA,3.75
3020,074B,-19,073F,-17.67,072C,-15.56,074C,-19.12,0776,-23.78,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AD,245.77,BA,3.75
3025,074B,-19,073F,-17.67,072C,-15.56,074C,-19.12,0776,-23.78,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AD,245.77,BA,3.75
3030,074B,-19,073F,-17.67,072E,-15.79,074D,-19.23,0777,-23.89,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BA,3.75
3035,074B,-19,0740,-17.78,072F,-15.9,074F,-19.45,0777,-23.89,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
3040,074B,-19,0741,-17.9,0731,-16.12,074F,-19.45,0778,-24,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AF,239.91,BA,3.75
3045,074B,-19,0740,-17.78,0731,-16.12,0750,-19.56,0778,-24,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
3050,074C,-19.12,0741,-17.9,0732,-16.23,0751,-19.67,0778,-24,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BA,3.75
3055,074B,-19,0740,-17.78,0734,-16.45,0752,-19.78,0779,-24.11,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
3060,074D,-19.23,0741,-17.9,0734,-16.45,0753,-19.89,0779,-24.11,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
3065,074C,-19.12,0740,-17.78,0736,-16.67,0754,-20,0779,-24.11,036F,1341.58,0337,1256.11,032F,1243.89,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AD,245.77,BA,3.75
3070,074E,-19.34,0740,-17.78,0736,-16.67,0755,-20.11,0779,-24.11,036F,1341.58,0337,1256.11,032F,1243.89,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
3075,074E,-19.34,073F,-17.67,0737,-16.79,0755,-20.11,0779,-24.11,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
3080,074F,-19.45,073F,-17.67,0739,-17.01,0757,-20.34,077A,-24.22,0370,1343.1,0338,1257.63,032F,1243.89,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BA,3.75
3085,0750,-19.56,073F,-17.67,0739,-17.01,0758,-20.45,077A,-24.22,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
3090,0750,-19.56,073E,-17.56,073A,-17.12,0759,-20.56,077A,-24.22,036F,1341.58,0338,1257.63,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
3095,0752,-19.78,073E,-17.56,073C,-17.34,075A,-20.67,077B,-24.33,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07A5,269.2,BA,3.75
3100,0753,-19.89,073D,-17.45,073C,-17.34,075A,-20.67,077B,-24.33,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,9A,3.92,079C,295.55,BA,3.75
3105,0754,-20,073F,-17.67,073C,-17.34,075C,-20.89,077B,-24.33,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07A3,275.05,BA,3.75
3110,0756,-20.23,073F,-17.67,073E,-17.56,075C,-20.89,077C,-24.44,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07A3,275.05,BA,3.75
3115,0757,-20.34,073F,-17.67,073F,-17.67,075E,-21.11,077D,-24.55,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,0792,324.84,BA,3.75
3120,0758,-20.45,073F,-17.67,073E,-17.56,075D,-21,077D,-24.55,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AA,254.55,BA,3.75
3125,0759,-20.56,073F,-17.67,073E,-17.56,075F,-21.22,077D,-24.55,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035E,1315.63,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BB,3.37
3130,075B,-20.78,0740,-17.78,073E,-17.56,075E,-21.11,077D,-24.55,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BA,3.75
3135,075B,-20.78,0741,-17.9,073F,-17.67,075F,-21.22,077E,-24.66,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07A9,257.48,BA,3.75
3140,075D,-21,0742,-18.01,073E,-17.56,075F,-21.22,077E,-24.66,036F,1341.58,0337,1256.11,0330,1245.42,035F,1317.16,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AD,245.77,BB,3.37
3145,075D,-21,0743,-18.12,073F,-17.67,075E,-21.11,077F,-24.78,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07A9,257.48,BA,3.75
3150,075E,-21.11,0744,-18.23,073F,-17.67,075D,-21,077F,-24.78,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BB,3.37
3155,075F,-21.22,0746,-18.45,073E,-17.56,075D,-21,0780,-24.89,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AD,245.77,BB,3.37
3160,0761,-21.45,0747,-18.56,073E,-17.56,075D,-21,0780,-24.89,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,9A,3.92,07AC,248.7,BB,3.37
3165,0760,-21.34,0748,-18.67,073E,-17.56,075C,-20.89,0781,-25,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AA,254.55,BB,3.37
3170,0762,-21.56,0749,-18.78,073D,-17.45,075C,-20.89,0782,-25.11,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035E,1315.63,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07A9,257.48,BB,3.37
3175,0761,-21.45,074B,-19,073D,-17.45,075B,-20.78,0783,-25.22,0370,1343.1,0338,1257.63,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AB,251.63,BB,3.37
3180,0763,-21.67,074C,-19.12,073C,-17.34,075B,-20.78,0783,-25.22,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,07AB,251.63,BB,3.37
3185,0762,-21.56,074E,-19.34,073D,-17.45,075B,-20.78,0783,-25.22,0370,1343.1,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AA,254.55,BB,3.37
3190,0762,-21.56,074F,-19.45,073C,-17.34,075A,-20.67,0784,-25.33,036F,1341.58,0337,1256.11,032F,1243.89,035F,1317.16,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,99,3.89,07AB,251.63,BB,3.37
3195,0762,-21.56,0750,-19.56,073C,-17.34,0759,-20.56,0785,-25.44,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,99,3.89,07AC,248.7,BB,3.37
3200,0761,-21.45,0751,-19.67,073D,-17.45,0759,-20.56,0785,-25.44,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,99,3.89,07AC,248.7,BB,3.37
3205,0761,-21.45,0752,-19.78,073B,-17.23,0758,-20.45,0785,-25.44,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AA,254.55,BB,3.37
3210,0761,-21.45,0753,-19.89,073C,-17.34,0759,-20.56,0786,-25.55,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,99,3.89,07AB,251.63,BB,3.37
3215,075F,-21.22,0753,-19.89,073C,-17.34,075A,-20.67,0786,-25.55,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AC,248.7,BB,3.37
3220,075F,-21.22,0752,-19.78,0739,-17.01,075A,-20.67,0787,-25.66,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07A4,272.12,BB,3.37
3225,075F,-21.22,0755,-20.11,073D,-17.45,075A,-20.67,0787,-25.66,0370,1343.1,0337,1256.11,032F,1243.89,0361,1320.21,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07B3,228.2,BB,3.37
3230,075E,-21.11,0755,-20.11,073D,-17.45,075A,-20.67,0787,-25.66,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,0793,321.91,BB,3.37
3235,075C,-20.89,0753,-19.89,073B,-17.23,075A,-20.67,0788,-25.77,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AC,248.7,BB,3.37
3240,075B,-20.78,0754,-20,073D,-17.45,075C,-20.89,0789,-25.89,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AB,251.63,BB,3.37
3245,075B,-20.78,0753,-19.89,073D,-17.45,075D,-21,0789,-25.89,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AA,254.55,BB,3.37
3250,075A,-20.67,0752,-19.78,073D,-17.45,075E,-21.11,0789,-25.89,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,99,3.89,07AB,251.63,BB,3.37
3255,075A,-20.67,0751,-19.67,073E,-17.56,0760,-21.34,0789,-25.89,036F,1341.58,0336,1254.58,032F,1243.89,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AC,248.7,BB,3.37
3260,0759,-20.56,0750,-19.56,073F,-17.67,0761,-21.45,0789,-25.89,036F,1341.58,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AC,248.7,BB,3.37
3265,0758,-20.45,074F,-19.45,073F,-17.67,0762,-21.56,078A,-26,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AA,254.55,BB,3.37
3270,0759,-20.56,074E,-19.34,0741,-17.9,0762,-21.56,0789,-25.89,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AB,251.63,BB,3.37
3275,075A,-20.67,074D,-19.23,0740,-17.78,0763,-21.67,0789,-25.89,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AA,254.55,BB,3.37
3280,075A,-20.67,074B,-19,0741,-17.9,0764,-21.78,0789,-25.89,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AA,254.55,BB,3.37
3285,075B,-20.78,074A,-18.89,0743,-18.12,0765,-21.89,078A,-26,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AB,251.63,BB,3.37
3290,075D,-21,0748,-18.67,0742,-18.01,0766,-22,078A,-26,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,99,3.89,07AA,254.55,BB,3.37
3295,075D,-21,0747,-18.56,0744,-18.23,0767,-22.11,078A,-26,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AA,254.55,BB,3.37
3300,075E,-21.11,0746,-18.45,0743,-18.12,0769,-22.33,078A,-26,036F,1341.58,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AA,254.55,BB,3.37
3305,075F,-21.22,0747,-18.56,0745,-18.34,076A,-22.44,078A,-26,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AC,248.7,BB,3.37
3310,0760,-21.34,0746,-18.45,0745,-18.34,076A,-22.44,078B,-26.11,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07A9,257.48,BB,3.37
3315,0761,-21.45,0745,-18.34,0746,-18.45,076B,-22.56,078B,-26.11,0370,1343.1,0337,1256.11,032F,1243.89,0361,1320.21,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AB,251.63,BB,3.37
3320,0763,-21.67,0745,-18.34,0745,-18.34,076C,-22.67,078B,-26.11,0370,1343.1,0337,1256.11,0330,1245.42,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AB,251.63,BB,3.37
3325,0764,-21.78,0747,-18.56,0746,-18.45,076C,-22.67,078C,-26.22,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07AB,251.63,BB,3.37
3330,0766,-22,0746,-18.45,0747,-18.56,076D,-22.78,078B,-26.11,0370,1343.1,0337,1256.11,0330,1245.42,0361,1320.21,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,99,3.89,0798,307.26,BB,3.37
