Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
1960,05FF,17.84,05F2,19.28,06AA,-1.14,067A,4.19,0602,17.51,0DA1,5325.09,0A90,4126.98,0D7A,5265.57,0D8E,5296.09,0BF7,4674.91,20,149.16,00,0,03,13.98,09,41.95,01,4.66,A4,4.17,07FD,11.5,A1,13.33
1970,05EF,19.61,05FC,18.17,06AB,-1.25,0676,4.63,0608,16.84,0DA3,5328.14,0AC3,4204.82,0D7B,5267.09,0D9D,5318.99,0D40,5177.05,16,102.54,00,0,03,13.98,13,88.56,01,4.66,A4,4.17,07FD,11.5,A2,12.94
1980,05DF,21.39,0608,16.84,06AD,-1.47,066E,5.52,0608,16.84,0D88,5286.94,0AC1,4201.77,0D65,5233.52,0D8B,5291.51,0D7F,5273.2,11,79.24,00,0,03,13.98,1B,125.85,0A,46.61,A4,4.17,0802,-3.14,A1,13.33
1990,05D6,22.39,0613,15.62,06AE,-1.58,0668,6.19,05FF,17.84,0D77,5260.99,0A7A,4093.41,0D68,5238.1,0D93,5303.72,0D92,5302.2,05,23.31,00,0,02,9.32,12,83.9,0E,65.26,A5,4.2,07FF,5.64,A1,13.33
2000,05D1,22.94,061C,14.62,06AF,-1.69,0663,6.74,05F3,19.17,0D3A,5167.89,09FE,3904.15,0D4D,5196.89,0D6A,5241.15,0D6D,5245.73,03,13.98,00,0,02,9.32,0F,69.92,14,93.22,A4,4.17,0804,-9,A1,13.33
2010,05D4,22.61,0624,13.73,06B0,-1.8,0663,6.74,05E4,20.83,0C86,4893.16,0918,3553.11,0D0C,5097.68,0D20,5128.21,0D39,5166.36,03,13.98,00,0,04,18.64,08,37.29,1D,135.17,A5,4.2,0805,-11.93,A1,13.33
2020,05DF,21.39,062B,12.96,06B2,-2.03,0663,6.74,05D4,22.61,0BD7,4626.07,0CB4,4963.37,0CFD,5074.79,0D09,5093.1,0D23,5132.78,03,13.98,00,0,04,18.64,08,37.29,1D,135.17,A4,4.17,0804,-9,A1,13.33
2030,05E5,20.72,0630,12.4,06B2,-2.03,0665,6.52,05C6,24.16,0BC9,4604.7,0D23,5132.78,0D0E,5100.73,0D14,5109.89,0D2F,5151.1,03,13.98,07,32.63,04,18.64,06,27.97,17,107.21,A4,4.17,0803,-6.07,A1,13.33
2040,05EF,19.61,0631,12.29,06B2,-2.03,0666,6.41,05BA,25.5,0BB5,4574.18,0D42,5180.1,0D27,5138.89,0D2A,5143.47,0D46,5186.2,03,13.98,12,83.9,03,13.98,04,18.64,10,74.58,A5,4.2,0804,-9,A1,13.33
2050,05F9,18.5,0630,12.4,06B3,-2.14,0667,6.3,05B2,26.38,0BA5,4549.76,0D59,5215.2,0D37,5163.31,0D33,5157.2,0D4F,5199.94,03,13.98,19,116.53,03,13.98,02,9.32,0A,46.61,A4,4.17,0804,-9,A1,13.33
2060,0602,17.51,062C,12.84,06B3,-2.14,0667,6.3,05AC,27.05,0BA3,4546.7,0D67,5236.57,0D45,5184.68,0D31,5154.15,0D4B,5193.83,03,13.98,1F,144.49,04,18.64,01,4.66,06,27.97,A5,4.2,0803,-6.07,A1,13.33
2070,060A,16.62,0627,13.4,06B2,-2.03,0668,6.19,05A9,27.38,0BBB,4583.33,0D6F,5248.78,0D53,5206.04,0D30,5152.63,0D46,5186.2,03,13.98,20,149.16,06,27.97,00,0,03,13.98,A5,4.2,0802,-3.14,A1,13.33
2080,0610,15.95,0623,13.84,06B1,-1.91,0667,6.3,05AA,27.27,0BD8,4627.59,0D79,5264.04,0D5A,5216.73,0D2F,5151.1,0D3C,5170.94,03,13.98,21,153.82,06,27.97,00,0,02,9.32,A4,4.17,0803,-6.07,A1,13.33
2090,061E,14.4,0615,15.4,06AF,-1.69,066B,5.85,05AE,26.83,0C50,4810.74,0D65,5233.52,0D45,5184.68,0D0F,5102.26,0D1A,5119.05,03,13.98,28,186.44,0C,55.93,00,0,02,9.32,A5,4.2,0800,2.72,A1,13.33
2100,0624,13.73,060A,16.62,06AB,-1.25,066C,5.74,05B2,26.38,0C97,4919.11,0D6A,5241.15,0D4D,5196.89,0CF9,5068.68,0D0D,5099.21,03,13.98,27,181.78,0D,60.59,00,0,02,9.32,A5,4.2,0805,-11.93,A1,13.33
2110,062A,13.07,05FF,17.84,06A8,-0.92,0670,5.3,05B7,25.83,0CD3,5010.68,0D86,5283.88,0D71,5251.83,0CE4,5036.63,0D02,5082.42,03,13.98,1C,130.51,0C,55.93,00,0,01,4.66,A5,4.2,0806,-14.85,A1,13.33
2120,062E,12.62,05F2,19.28,06A6,-0.69,0671,5.19,05BD,25.16,0D01,5080.89,0D78,5262.52,0D69,5239.62,0CD6,5015.26,0CFB,5071.73,03,13.98,1D,135.17,0A,46.61,00,0,01,4.66,A5,4.2,0807,-17.78,A1,13.33
2130,0631,12.29,05E5,20.72,06A3,-0.36,0675,4.74,05C1,24.72,0D21,5129.73,0D6E,5247.25,0D5A,5216.73,0CD6,5015.26,0CFF,5077.84,03,13.98,1E,139.83,09,41.95,00,0,01,4.66,A5,4.2,0807,-17.78,A1,13.33
2140,0634,11.96,05D8,22.17,06A3,-0.36,0677,4.52,05C7,24.05,0D31,5154.15,0D67,5236.57,0D4B,5193.83,0CE3,5035.1,0D11,5105.31,04,18.64,20,149.16,08,37.29,00,0,02,9.32,A4,4.17,0808,-20.71,A1,13.33
2150,0634,11.96,05CB,23.61,06A3,-0.36,067A,4.19,05CC,23.5,0D36,5161.78,0D5E,5222.83,0D3E,5173.99,0CF8,5067.16,0D26,5137.36,06,27.97,1F,144.49,06,27.97,00,0,02,9.32,A5,4.2,0807,-17.78,A1,13.33
2160,0635,11.85,05BF,24.94,06A4,-0.47,067B,4.08,05CE,23.28,0D35,5160.26,0D52,5204.52,0D2F,5151.1,0D09,5093.1,0D31,5154.15,07,32.63,1C,130.51,05,23.31,00,0,04,18.64,A5,4.2,0807,-17.78,A1,13.33
2170,0635,11.85,05B5,26.05,06A5,-0.58,067C,3.97,05D0,23.05,0D59,5215.2,0D50,5201.47,0D3B,5169.41,0D22,5131.26,0D44,5183.15,12,83.9,12,83.9,04,18.64,00,0,05,23.31,A5,4.2,0806,-14.85,A1,13.33
2180,0631,12.29,05AC,27.05,06A3,-0.36,067C,3.97,05CE,23.28,0D76,5259.46,0D55,5209.1,0D4A,5192.31,0D3C,5170.94,0D57,5212.15,1F,144.49,03,13.98,03,13.98,01,4.66,06,27.97,A5,4.2,0805,-11.93,A1,13.33
2190,0625,13.62,05A5,27.83,06A6,-0.69,067C,3.97,05C9,23.83,0D7E,5271.67,0D14,5109.89,0D70,5250.31,0D64,5231.99,0D74,5256.41,22,158.48,00,0,02,9.32,00,0,03,13.98,A5,4.2,0802,-3.14,A1,13.33
2200,0618,15.06,05A7,27.6,06A7,-0.81,067B,4.08,05C4,24.39,0D86,5283.88,0C83,4888.58,0D5D,5221.31,0D59,5215.2,0D65,5233.52,2D,209.75,00,0,04,18.64,03,13.98,05,23.31,A5,4.2,07FF,5.64,A1,13.33
2210,060A,16.62,05B0,26.61,06A6,-0.69,0678,4.41,05BF,24.94,0D9A,5314.41,09FC,3901.1,0D70,5250.31,0D70,5250.31,0D6E,5247.25,21,153.82,00,0,04,18.64,05,23.31,03,13.98,A5,4.2,0802,-3.14,A1,13.33
2220,05FD,18.06,05BD,25.16,06A6,-0.69,0675,4.74,05BB,25.38,0DA6,5332.72,0AB9,4189.56,0D81,5276.25,0DA4,5329.67,0D6F,5248.78,11,79.24,00,0,03,13.98,18,111.87,02,9.32,A5,4.2,07FF,5.64,A1,13.33
2230,05F2,19.28,05C8,23.94,06A4,-0.47,066E,5.52,05B7,25.83,0D9D,5318.99,0B3B,4387.97,0D8F,5297.62,0DB7,5358.67,0D6D,5245.73,07,32.63,00,0,02,9.32,22,158.48,01,4.66,A5,4.2,0800,2.72,A1,13.33
2240,05EA,20.17,05D2,22.83,06A3,-0.36,0662,6.85,05B3,26.27,0D77,5260.99,0B8D,4513.13,0D93,5303.72,0DC3,5376.98,0D6D,5245.73,03,13.98,00,0,02,9.32,26,177.12,01,4.66,A5,4.2,07FF,5.64,A1,13.33
2250,05E8,20.39,05DC,21.72,06A3,-0.36,0656,8.18,05AF,26.72,0D26,5137.36,0BBF,4589.44,0D92,5302.2,0DBA,5363.25,0D71,5251.83,03,13.98,00,0,02,9.32,26,177.12,01,4.66,A4,4.17,0802,-3.14,A0,13.71
2260,05EA,20.17,05E1,21.17,06A2,-0.25,0650,8.85,05AC,27.05,0CBB,4974.05,0BD2,4618.44,0D89,5288.46,0DBA,5363.25,0D75,5257.94,03,13.98,00,0,02,9.32,24,167.8,02,9.32,A5,4.2,0801,-0.21,A1,13.33
2270,05F3,19.17,05ED,19.84,06A1,-0.14,0642,10.4,05A4,27.94,0BAC,4560.44,0BE6,4648.96,0D76,5259.46,0D9A,5314.41,0D73,5254.88,03,13.98,00,0,03,13.98,22,158.48,04,18.64,A5,4.2,0802,-3.14,A1,13.33
2280,05FD,18.06,05F6,18.84,06A0,-0.03,063B,11.18,059D,28.71,0BB2,4569.6,0BE6,4648.96,0D4C,5195.36,0D6F,5248.78,0D55,5209.1,03,13.98,00,0,05,23.31,1E,139.83,08,37.29,A5,4.2,0801,-0.21,A1,13.33
2290,0607,16.95,0601,17.62,06A0,-0.03,0639,11.4,0590,30.16,0BA7,4552.81,0BE6,4648.96,0CE6,5039.68,0C73,4864.16,0CA0,4932.84,03,13.98,00,0,08,37.29,0E,65.26,22,158.48,A5,4.2,0801,-0.21,A1,13.33
2300,0610,15.95,0609,16.73,06A0,-0.03,063F,10.74,0588,31.04,0B8E,4514.65,0CB3,4961.84,0CC7,4992.37,0CB9,4971,0CD6,5015.26,03,13.98,02,9.32,07,32.63,04,18.64,18,111.87,A5,4.2,0802,-3.14,A0,13.71
2310,0618,15.06,060C,16.4,06A1,-0.14,0645,10.07,0581,31.82,0B63,4449.02,0CF8,5067.16,0CD4,5012.21,0CCB,4998.47,0CF3,5059.52,03,13.98,1C,130.51,06,27.97,03,13.98,12,83.9,A5,4.2,0802,-3.14,A0,13.71
2320,061F,14.29,060A,16.62,06A1,-0.14,0648,9.74,057E,32.15,0B26,4355.92,0D4D,5196.89,0D30,5152.63,0CFF,5077.84,0D2A,5143.47,03,13.98,22,158.48,04,18.64,00,0,04,18.64,A5,4.2,07FF,5.64,A0,13.71
2330,0627,13.4,0604,17.28,06A1,-0.14,064A,9.52,057C,32.38,0AE3,4253.66,0D6B,5242.67,0D45,5184.68,0CFC,5073.26,0D12,5106.84,03,13.98,24,167.8,04,18.64,00,0,01,4.66,A5,4.2,0800,2.72,A0,13.71
2340,062E,12.62,05F9,18.5,06A1,-0.14,064F,8.96,057F,32.04,0AC7,4210.93,0D77,5260.99,0D51,5202.99,0CF6,5064.1,0CD2,5009.16,03,13.98,25,172.46,04,18.64,00,0,01,4.66,A5,4.2,07FC,14.43,A0,13.71
2350,0635,11.85,05EB,20.06,06A1,-0.14,0652,8.63,0586,31.27,0B08,4310.13,0D75,5257.94,0D53,5206.04,0CEE,5051.89,0C5C,4829.06,03,13.98,26,177.12,06,27.97,01,4.66,01,4.66,A5,4.2,07FF,5.64,A0,13.71
2360,063D,10.96,05DE,21.5,06A0,-0.03,0655,8.29,0590,30.16,0BC8,4603.17,0D6D,5245.73,0D51,5202.99,0CE6,5039.68,0B82,4496.34,03,13.98,21,153.82,07,32.63,00,0,01,4.66,A5,4.2,07FF,5.64,A0,13.71
2370,0642,10.4,05CF,23.16,069F,0.08,0658,7.96,059B,28.94,0D11,5105.31,0D63,5230.46,0D45,5184.68,0CE2,5033.58,0A48,4017.09,03,13.98,1F,144.49,0A,46.61,00,0,01,4.66,A5,4.2,0800,2.72,A0,13.71
2380,0646,9.96,05C2,24.61,069B,0.53,065A,7.74,05A6,27.71,0D49,5190.78,0D61,5227.41,0D4D,5196.89,0CE0,5030.53,0A87,4113.25,08,37.29,17,107.21,0B,51.27,00,0,01,4.66,A4,4.17,07FF,5.64,A0,13.71
2390,0647,9.85,05AF,26.72,0699,0.75,065E,7.3,05B5,26.05,0D62,5228.94,0D5F,5224.36,0D5F,5224.36,0CE4,5036.63,0C2F,4760.38,11,79.24,0B,51.27,0A,46.61,00,0,01,4.66,A5,4.2,07FE,8.57,A0,13.71
2400,0645,10.07,05A3,28.05,0697,0.97,065F,7.18,05BE,25.05,0D69,5239.62,0D59,5215.2,0D4F,5199.94,0CEA,5045.79,0CB0,4957.26,16,102.54,0A,46.61,08,37.29,00,0,01,4.66,A5,4.2,0800,2.72,A0,13.71
2410,0642,10.4,0599,29.16,0697,0.97,0662,6.85,05C5,24.27,0D3D,5172.47,0D39,5166.36,0D24,5134.31,0CE9,5044.26,0CF7,5065.63,1E,139.83,14,93.22,07,32.63,00,0,02,9.32,A5,4.2,0804,-9,A0,13.71
2420,063D,10.96,058F,30.27,0697,0.97,0663,6.74,05C9,23.83,0D53,5206.04,0D3C,5170.94,0D2D,5148.05,0CF6,5064.1,0D20,5128.21,1D,135.17,09,41.95,04,18.64,00,0,03,13.98,A5,4.2,0806,-14.85,A0,13.71
2430,0638,11.51,0586,31.27,0698,0.86,0665,6.52,05CB,23.61,0D4A,5192.31,0D35,5160.26,0D1C,5122.1,0D00,5079.37,0D31,5154.15,20,149.16,07,32.63,02,9.32,00,0,05,23.31,A5,4.2,0804,-9,A0,13.71
2440,0634,11.96,0582,31.71,069A,0.64,0666,6.41,05CB,23.61,0D51,5202.99,0D30,5152.63,0D17,5114.47,0D06,5088.52,0D37,5163.31,1F,144.49,05,23.31,01,4.66,00,0,07,32.63,A5,4.2,0806,-14.85,A0,13.71
2450,062D,12.73,057A,32.6,069D,0.3,0667,6.3,05C8,23.94,0D54,5207.57,0D1F,5126.68,0D07,5090.05,0D17,5114.47,0D46,5186.2,20,149.16,01,4.66,01,4.66,00,0,0A,46.61,A5,4.2,0806,-14.85,A0,13.71
2460,0627,13.4,0577,32.93,069F,0.08,0667,6.3,05C3,24.5,0D60,5225.89,0D09,5093.1,0CFD,5074.79,0D1F,5126.68,0D4D,5196.89,1F,144.49,00,0,01,4.66,01,4.66,0C,55.93,A5,4.2,0806,-14.85,A0,13.71
2470,0621,14.07,0576,33.04,06A1,-0.14,0668,6.19,05BA,25.5,0D61,5227.41,0CE0,5030.53,0CFE,5076.31,0D29,5141.94,0D54,5207.57,1E,139.83,00,0,01,4.66,02,9.32,0D,60.59,A4,4.17,0802,-3.14,A0,13.71
2480,061B,14.73,057A,32.6,06A3,-0.36,0667,6.3,05AF,26.72,0D50,5201.47,0C83,4888.58,0D04,5085.47,0D2D,5148.05,0D4A,5192.31,1A,121.19,00,0,01,4.66,03,13.98,0F,69.92,A4,4.17,0801,-0.21,A0,13.71
2490,0617,15.17,0584,31.49,06A4,-0.47,0666,6.41,05A2,28.16,0D32,5155.68,053B,2043.65,0CF7,5065.63,0D18,5116,0D2C,5146.52,14,93.22,00,0,01,4.66,05,23.31,12,83.9,A5,4.2,0801,-0.21,A0,13.71
2500,0617,15.17,0596,29.49,06A5,-0.58,0663,6.74,0592,29.93,0CF7,5065.63,07CA,3043.35,0D1A,5119.05,0D4E,5198.41,0D44,5183.15,03,13.98,00,0,01,4.66,1A,121.19,0C,55.93,A4,4.17,0801,-0.21,A0,13.71
2510,061A,14.84,05A1,28.27,06A4,-0.47,065D,7.41,0587,31.16,0C20,4737.48,0A4A,4020.15,0D42,5180.1,0D84,5280.83,0D5F,5224.36,03,13.98,00,0,01,4.66,21,153.82,04,18.64,A5,4.2,0800,2.72,A0,13.71
2520,061F,14.29,05AD,26.94,06A3,-0.36,0657,8.07,057E,32.15,0C0F,4711.54,0AEF,4271.98,0D4D,5196.89,0D82,5277.78,0D50,5201.47,03,13.98,00,0,02,9.32,26,177.12,03,13.98,A5,4.2,0802,-3.14,A0,13.71
2530,0627,13.4,05B9,25.61,06A2,-0.25,0650,8.85,0578,32.82,0C12,4716.12,0B4B,4412.39,0D47,5187.73,0D78,5262.52,0D3B,5169.41,03,13.98,00,0,02,9.32,25,172.46,02,9.32,A5,4.2,0805,-11.93,A0,13.71
2540,062C,12.84,05C2,24.61,06A1,-0.14,0649,9.63,0574,33.26,0C1D,4732.91,0B85,4500.92,0D23,5132.78,0D4C,5195.36,0D21,5129.73,03,13.98,00,0,04,18.64,22,158.48,03,13.98,A5,4.2,0804,-9,9F,14.09
2550,0633,12.07,05CD,23.39,06A0,-0.03,0646,9.96,0573,33.37,0C27,4748.17,0BAC,4560.44,0CD1,5007.63,0CE9,5044.26,0CE0,5030.53,03,13.98,00,0,06,27.97,1A,121.19,0B,51.27,A4,4.17,0805,-11.93,9F,14.09
2560,0638,11.51,05D7,22.28,069F,0.08,0648,9.74,0574,33.26,0BFB,4681.01,0BCA,4606.23,0C1D,4732.91,0C1D,4732.91,0C35,4769.54,04,18.64,00,0,08,37.29,07,32.63,1C,130.51,A4,4.17,0802,-3.14,9F,14.09
2570,063E,10.85,05DE,21.5,069F,0.08,064D,9.18,0577,32.93,0C05,4696.28,0C3B,4778.69,0C39,4775.64,0C27,4748.17,0C58,4822.95,03,13.98,08,37.29,08,37.29,02,9.32,1A,121.19,A4,4.17,0804,-9,9F,14.09
2580,0643,10.29,05E3,20.95,069E,0.19,0651,8.74,057A,32.6,0C0B,4705.43,0CDD,5025.95,0CBE,4978.63,0C9A,4923.69,0CD5,5013.74,03,13.98,1A,121.19,06,27.97,00,0,0A,46.61,A5,4.2,0803,-6.07,9F,14.09
2590,0649,9.63,05E0,21.28,069D,0.3,0656,8.18,057D,32.26,0BE4,4645.91,0D32,5155.68,0D08,5091.58,0C9E,4929.79,0D00,5079.37,03,13.98,23,163.14,05,23.31,00,0,03,13.98,A4,4.17,07FF,5.64,9F,14.09
2600,0650,8.85,05D4,22.61,069D,0.3,0659,7.85,0582,31.71,0BB3,4571.12,0D59,5215.2,0D2F,5151.1,0C8E,4905.37,0CE6,5039.68,03,13.98,1F,144.49,03,13.98,00,0,01,4.66,A5,4.2,0800,2.72,9F,14.09
2610,0654,8.41,05C8,23.94,069C,0.42,065D,7.41,0587,31.16,0C11,4714.59,0D57,5212.15,0D30,5152.63,0C7E,4880.95,0CA9,4946.58,03,13.98,23,163.14,04,18.64,00,0,01,4.66,A5,4.2,07FF,5.64,9F,14.09
2620,0658,7.96,05C2,24.61,069C,0.42,065F,7.18,058C,30.6,0D11,5105.31,0D2F,5151.1,0D05,5087,0C73,4864.16,0C6F,4858.06,09,41.95,2B,200.43,05,23.31,00,0,01,4.66,A4,4.17,07FD,11.5,9F,14.09
2630,065A,7.74,05B1,26.49,069B,0.53,0663,6.74,0599,29.16,0D71,5251.83,0D61,5227.41,0D4D,5196.89,0C61,4836.69,0B8F,4516.18,1E,139.83,09,41.95,03,13.98,00,0,01,4.66,A5,4.2,07F9,23.21,9F,14.09
2640,0657,8.07,05A5,27.83,069B,0.53,0666,6.41,05A3,28.05,0D98,5311.36,0D5B,5218.25,0D61,5227.41,0C63,4839.74,0AEF,4271.98,26,177.12,01,4.66,03,13.98,00,0,01,4.66,A5,4.2,07F8,26.14,9F,14.09
2650,064E,9.07,059B,28.94,069A,0.64,0669,6.08,05AD,26.94,0DAC,5341.88,0D47,5187.73,0D78,5262.52,0C73,4864.16,0B68,4456.65,28,186.44,00,0,02,9.32,00,0,01,4.66,A5,4.2,07FB,17.36,9F,14.09
2660,0644,10.18,0594,29.71,0698,0.86,066C,5.74,05B6,25.94,0DB7,5358.67,0D34,5158.73,0D7B,5267.09,0C8D,4903.85,0C3B,4778.69,28,186.44,00,0,02,9.32,00,0,01,4.66,A5,4.2,07FA,20.29,9F,14.09
2670,0638,11.51,0590,30.16,0697,0.97,066E,5.52,05BE,25.05,0DB0,5347.99,0D25,5135.84,0D79,5264.04,0CAD,4952.69,0CC4,4987.79,28,186.44,00,0,02,9.32,00,0,01,4.66,A5,4.2,07FD,11.5,9F,14.09
2680,0629,13.18,058B,30.71,0697,0.97,066E,5.52,05C4,24.39,0DA2,5326.62,0D1B,5120.57,0D65,5233.52,0CCF,5004.58,0D14,5109.89,2D,209.75,00,0,02,9.32,00,0,01,4.66,A5,4.2,07FB,17.36,9F,14.09
2690,061B,14.73,058B,30.71,0696,1.08,0670,5.3,05C6,24.16,0D93,5303.72,0D16,5112.94,0D56,5210.62,0CED,5050.37,0D42,5180.1,2B,200.43,00,0,02,9.32,00,0,02,9.32,A5,4.2,07FE,8.57,9F,14.09
2700,060E,16.17,058C,30.6,0698,0.86,0671,5.19,05C7,24.05,0D80,5274.73,0D12,5106.84,0D3D,5172.47,0D05,5087,0D50,5201.47,28,186.44,00,0,01,4.66,00,0,04,18.64,A5,4.2,0803,-6.07,9F,14.09
2710,05FF,17.84,058A,30.82,069A,0.64,0671,5.19,05C3,24.5,0D7A,5265.57,0D0B,5096.15,0D1D,5123.63,0D1D,5123.63,0D57,5212.15,21,153.82,00,0,01,4.66,00,0,06,27.97,A4,4.17,0804,-9,9F,14.09
2720,05F5,18.95,058C,30.6,069C,0.42,066F,5.41,05BC,25.27,0D6B,5242.67,0CFF,5077.84,0CFD,5074.79,0D27,5138.89,0D50,5201.47,1E,139.83,00,0,01,4.66,00,0,0A,46.61,A4,4.17,0800,2.72,9F,14.09
2730,05EE,19.72,058E,30.38,069F,0.08,0670,5.3,05B5,26.05,0D54,5207.57,0CE5,5038.16,0CE0,5030.53,0D21,5129.73,0D46,5186.2,1C,130.51,00,0,01,4.66,02,9.32,0D,60.59,A5,4.2,0801,-0.21,9F,14.09
2740,05E8,20.39,0592,29.93,06A0,-0.03,0670,5.3,05AA,27.27,0D36,5161.78,0CAD,4952.69,0CD6,5015.26,0D0F,5102.26,0D31,5154.15,16,102.54,00,0,01,4.66,04,18.64,11,79.24,A5,4.2,0800,2.72,9F,14.09
2750,05E7,20.5,059A,29.05,06A3,-0.36,066F,5.41,059E,28.6,0CFA,5070.21,0BFC,4682.54,0CC8,4993.89,0CEA,5045.79,0D0B,5096.15,0D,60.59,00,0,01,4.66,06,27.97,17,107.21,A5,4.2,07FF,5.64,9F,14.09
2760,05E8,20.39,05A4,27.94,06A5,-0.58,066F,5.41,0590,30.16,0C68,4847.37,048D,1778.08,0CA7,4943.53,0CBA,4972.53,0CDC,5024.42,03,13.98,00,0,02,9.32,0A,46.61,1D,135.17,A4,4.17,07FF,5.64,9F,14.09
2770,05EF,19.61,05B0,26.61,06A5,-0.58,066C,5.74,0584,31.49,0BEC,4658.12,0453,1689.56,0CE5,5038.16,0D0E,5100.73,0D0F,5102.26,03,13.98,00,0,02,9.32,16,102.54,11,79.24,A5,4.2,07FE,8.57,9F,14.09
2780,05F6,18.84,05BB,25.38,06A5,-0.58,0668,6.19,057A,32.6,0BDB,4632.17,0962,3666.06,0D11,5105.31,0D36,5161.78,0D2F,5151.1,03,13.98,00,0,02,9.32,1E,139.83,09,41.95,A5,4.2,0801,-0.21,9E,14.48
2790,05FF,17.84,05C7,24.05,06A4,-0.47,0663,6.74,0572,33.49,0BE4,4645.91,0A80,4102.56,0D10,5103.79,0D32,5155.68,0D17,5114.47,03,13.98,00,0,04,18.64,21,153.82,06,27.97,A5,4.2,0802,-3.14,9F,14.09
2800,0604,17.28,05CE,23.28,06A4,-0.47,0661,6.96,0570,33.71,0BED,4659.65,0AD6,4233.82,0CE9,5044.26,0D06,5088.52,0CF7,5065.63,03,13.98,00,0,05,23.31,1F,144.49,06,27.97,A5,4.2,0804,-9,9E,14.48
2810,0610,15.95,05DF,21.39,06A3,-0.36,0660,7.07,0577,32.93,0BA1,4543.65,0B59,4433.76,0BC2,4594.02,0BC9,4604.7,0BD0,4615.38,04,18.64,00,0,09,41.95,0B,51.27,0F,69.92,A4,4.17,07DD,105.21,9E,14.48
2820,0618,15.06,05E7,20.5,06A2,-0.25,0663,6.74,0580,31.93,0BA3,4546.7,0C16,4722.22,0BDB,4632.17,0BED,4659.65,0BF3,4668.8,03,13.98,00,0,09,41.95,04,18.64,0B,51.27,A3,4.15,07CA,160.85,9E,14.48
2830,061D,14.51,05EC,19.95,06A0,-0.03,0663,6.74,0589,30.93,0BAB,4558.91,0BF0,4664.22,0BDA,4630.65,0BCA,4606.23,0BC8,4603.17,03,13.98,1E,139.83,09,41.95,03,13.98,05,23.31,A4,4.17,080C,-32.43,9E,14.48
2840,0623,13.84,05EC,19.95,069F,0.08,0666,6.41,0592,29.93,0BD9,4629.12,0CFB,5071.73,0CE5,5038.16,0C99,4922.16,0C5F,4833.64,03,13.98,26,177.12,07,32.63,00,0,01,4.66,A5,4.2,0809,-23.64,9E,14.48
2850,0629,13.18,05E9,20.28,069F,0.08,0669,6.08,059C,28.82,0BB4,4572.65,0D48,5189.26,0D1D,5123.63,0C7D,4879.43,0C89,4897.74,03,13.98,25,172.46,05,23.31,00,0,01,4.66,A5,4.2,0803,-6.07,9E,14.48
2860,0630,12.4,05DE,21.5,069F,0.08,066D,5.63,05A3,28.05,0B97,4528.39,0D5A,5216.73,0D30,5152.63,0C5A,4826.01,0CA3,4937.42,03,13.98,26,177.12,04,18.64,00,0,01,4.66,A5,4.2,0801,-0.21,9E,14.48
2870,0636,11.73,05D1,22.94,069E,0.19,0670,5.3,05AB,27.16,0BA5,4549.76,0D54,5207.57,0D2D,5148.05,0C36,4771.06,0CA1,4934.37,03,13.98,26,177.12,04,18.64,00,0,01,4.66,A5,4.2,0801,-0.21,9E,14.48
2880,063C,11.07,05C3,24.5,069E,0.19,0671,5.19,05B2,26.38,0D46,5186.2,0D59,5215.2,0D2F,5151.1,0C10,4713.06,0C85,4891.64,0D,60.59,1E,139.83,03,13.98,00,0,01,4.66,A5,4.2,07FB,17.36,9E,14.48
2890,063D,10.96,05B6,25.94,069D,0.3,0674,4.85,05BA,25.5,0D74,5256.41,0D63,5230.46,0D42,5180.1,0BF4,4670.33,0C5B,4827.53,1E,139.83,0B,51.27,02,9.32,00,0,01,4.66,A5,4.2,07FC,14.43,9E,14.48
2900,0639,11.4,05AB,27.16,069D,0.3,0677,4.52,05C2,24.61,0D8D,5294.57,0D5A,5216.73,0D52,5204.52,0BF9,4677.96,0C39,4775.64,27,181.78,02,9.32,02,9.32,00,0,01,4.66,A5,4.2,07FA,20.29,9E,14.48
2910,062D,12.73,059F,28.49,069C,0.42,067B,4.08,05CD,23.39,0D79,5264.04,0D3B,5169.41,0D40,5177.05,0C34,4768.01,0C54,4816.85,35,247.04,01,4.66,02,9.32,00,0,01,4.66,A5,4.2,07F9,23.21,9E,14.48
2920,0621,14.07,059A,29.05,0699,0.75,067E,3.74,05D4,22.61,0D7A,5265.57,0D28,5140.42,0D3A,5167.89,0C6F,4858.06,0C95,4916.06,27,181.78,00,0,01,4.66,00,0,01,4.66,A5,4.2,07FD,11.5,9E,14.48
2930,0615,15.4,0598,29.27,0699,0.75,067F,3.63,05DA,21.94,0D78,5262.52,0D14,5109.89,0D32,5155.68,0CA0,4932.84,0CDB,5022.89,2A,195.77,00,0,01,4.66,00,0,01,4.66,A5,4.2,07FE,8.57,9E,14.48
